dataset,model_family,seed,depth,setting,constraint,method,n_subgroups,valid_gap,cost_l1_gap,regret_gap,route_accuracy_gap
compas,tree,7,3,exemplar_mismatch,r2_realistic,rule_router,4,0.0,1.031353815429725,0.0,0.11111111111111116
compas,tree,7,3,exemplar_mismatch,r2_realistic,safe_router,4,0.2222222222222222,0.7816576298787348,0.29486117344127905,0.11111111111111116
compas,tree,7,3,exemplar_mismatch,r2_realistic,utility_router,4,0.0,1.031353815429725,0.0,0.11111111111111116
compas,tree,7,3,exemplar_mismatch,r2_realistic,utility_router_guarded,4,0.0,1.031353815429725,0.0,0.11111111111111116
compas,tree,7,3,exemplar_mismatch,r2_realistic,utility_router_no_geometry,4,0.0,1.031353815429725,0.0,0.11111111111111116
compas,tree,7,3,exemplar_mismatch,r2_realistic,utility_router_no_shift,4,0.0,1.031353815429725,0.0,0.11111111111111116
compas,tree,7,3,in_domain,r2_realistic,cascade_exact_auto,4,0.0,1.031353815429725,0.0,0.19999999999999996
compas,tree,7,3,in_domain,r2_realistic,exact_tree_milp,4,1.0,2.564814083560213,999.5087413299144,0.2
compas,tree,7,3,in_domain,r2_realistic,fixed_blend,4,0.0,1.031353815429725,0.0,0.19999999999999996
compas,tree,7,3,in_domain,r2_realistic,fixed_blend_no_repair,4,0.0,1.031353815429725,0.0,0.19999999999999996
compas,tree,7,3,in_domain,r2_realistic,knn_mean_k5,4,0.0,1.4821175118909133,1.2738525632390247,
compas,tree,7,3,in_domain,r2_realistic,learned_alpha,4,0.0,1.031353815429725,0.0,0.19999999999999996
compas,tree,7,3,in_domain,r2_realistic,learned_router,4,0.0,1.031353815429725,0.0,0.19999999999999996
compas,tree,7,3,in_domain,r2_realistic,learned_router_no_geometry,4,0.0,1.031353815429725,0.0,0.19999999999999996
compas,tree,7,3,in_domain,r2_realistic,learned_router_no_shift,4,0.0,1.031353815429725,0.0,0.19999999999999996
compas,tree,7,3,in_domain,r2_realistic,nn_positive_train,4,0.19999999999999996,2.440250869720396,200.2033669903575,
compas,tree,7,3,in_domain,r2_realistic,projection_only,4,0.0,1.031353815429725,0.0,0.19999999999999996
compas,tree,7,3,in_domain,r2_realistic,rule_router,4,0.0,1.031353815429725,0.0,0.19999999999999996
compas,tree,7,3,in_domain,r2_realistic,safe_router,4,0.2222222222222222,0.7816576298787348,0.29486117344127905,0.19999999999999996
compas,tree,7,3,in_domain,r2_realistic,utility_router,4,0.0,1.031353815429725,0.0,0.19999999999999996
compas,tree,7,3,in_domain,r2_realistic,utility_router_guarded,4,0.0,1.031353815429725,0.0,0.19999999999999996
compas,tree,7,3,in_domain,r2_realistic,utility_router_no_geometry,4,0.0,1.031353815429725,0.0,0.19999999999999996
compas,tree,7,3,in_domain,r2_realistic,utility_router_no_shift,4,0.0,1.031353815429725,0.0,0.19999999999999996
compas,tree,13,3,covariate_shift,r2_realistic,cascade_exact_auto,2,0.0,0.7230504773383397,0.0,0.75
compas,tree,13,3,covariate_shift,r2_realistic,exact_tree_milp,2,0.0,0.7230504804692548,3.071180740277235e-09,0.75
compas,tree,13,3,covariate_shift,r2_realistic,fixed_blend,2,0.0,0.7230504773383397,0.0,0.75
compas,tree,13,3,covariate_shift,r2_realistic,fixed_blend_no_repair,2,0.0,0.7230504773383397,0.0,0.75
compas,tree,13,3,covariate_shift,r2_realistic,knn_mean_k5,2,0.0,2.3622242119631576,1.5036952785293658,
compas,tree,13,3,covariate_shift,r2_realistic,learned_alpha,2,0.0,0.7230504773383397,0.0,0.75
compas,tree,13,3,covariate_shift,r2_realistic,learned_router,2,0.0,0.7230504773383397,0.0,0.75
compas,tree,13,3,covariate_shift,r2_realistic,learned_router_no_geometry,2,0.0,0.7230504773383397,0.0,0.75
compas,tree,13,3,covariate_shift,r2_realistic,learned_router_no_shift,2,0.0,0.7230504773383397,0.0,0.75
compas,tree,13,3,covariate_shift,r2_realistic,nn_positive_train,2,0.75,2.01289027760843,751.1053066854406,
compas,tree,13,3,covariate_shift,r2_realistic,projection_only,2,0.0,0.7230504773383397,0.0,0.75
compas,tree,13,3,covariate_shift,r2_realistic,rule_router,2,0.0,0.7230504773383397,0.0,0.75
compas,tree,13,3,covariate_shift,r2_realistic,safe_router,2,0.0,0.7230504773383397,0.0,0.75
compas,tree,13,3,covariate_shift,r2_realistic,utility_router,2,0.0,0.7230504773383397,0.0,0.75
compas,tree,13,3,covariate_shift,r2_realistic,utility_router_guarded,2,0.0,0.7230504773383397,0.0,0.75
compas,tree,13,3,covariate_shift,r2_realistic,utility_router_no_geometry,2,0.0,0.7230504773383397,0.0,0.75
compas,tree,13,3,covariate_shift,r2_realistic,utility_router_no_shift,2,0.0,0.7230504773383397,0.0,0.75
compas,tree,13,3,exemplar_mismatch,r2_realistic,cascade_exact_auto,3,0.0,0.6541885271156406,0.0,0.5
compas,tree,13,3,exemplar_mismatch,r2_realistic,exact_tree_milp,3,0.0,0.6541885100211445,1.814904883323809e-08,0.5
compas,tree,13,3,exemplar_mismatch,r2_realistic,fixed_blend,3,0.0,0.6541885271156406,0.0,0.5
compas,tree,13,3,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,3,0.0,0.6541885271156406,0.0,0.5
compas,tree,13,3,exemplar_mismatch,r2_realistic,knn_mean_k5,3,0.0,1.014944642580041,0.33865081197770364,
compas,tree,13,3,exemplar_mismatch,r2_realistic,learned_alpha,3,0.0,0.6541885271156406,0.0,0.5
compas,tree,13,3,exemplar_mismatch,r2_realistic,learned_router,3,0.0,0.6541885271156406,0.0,0.5
compas,tree,13,3,exemplar_mismatch,r2_realistic,learned_router_no_geometry,3,0.0,0.6541885271156406,0.0,0.5
compas,tree,13,3,exemplar_mismatch,r2_realistic,learned_router_no_shift,3,0.0,0.6541885271156406,0.0,0.5
compas,tree,13,3,exemplar_mismatch,r2_realistic,nn_positive_train,3,0.5,1.2906844713690593,498.23181625921694,
compas,tree,13,3,exemplar_mismatch,r2_realistic,projection_only,3,0.0,0.6541885271156406,0.0,0.5
compas,tree,13,3,exemplar_mismatch,r2_realistic,rule_router,3,0.0,0.6541885271156406,0.0,0.5
compas,tree,13,3,exemplar_mismatch,r2_realistic,safe_router,3,0.0,0.6541885271156406,0.0,0.5
compas,tree,13,3,exemplar_mismatch,r2_realistic,utility_router,3,0.0,0.6541885271156406,0.0,0.5
compas,tree,13,3,exemplar_mismatch,r2_realistic,utility_router_guarded,3,0.0,0.6541885271156406,0.0,0.5
compas,tree,13,3,exemplar_mismatch,r2_realistic,utility_router_no_geometry,3,0.0,0.6541885271156406,0.0,0.5
compas,tree,13,3,exemplar_mismatch,r2_realistic,utility_router_no_shift,3,0.0,0.6541885271156406,0.0,0.5
compas,tree,13,3,in_domain,r2_realistic,cascade_exact_auto,3,0.0,0.6541885271156406,0.0,0.5714285714285714
compas,tree,13,3,in_domain,r2_realistic,exact_tree_milp,3,0.0,0.6541885100211445,1.814904883323809e-08,0.5714285714285714
compas,tree,13,3,in_domain,r2_realistic,fixed_blend,3,0.0,0.6541885271156406,0.0,0.5714285714285714
compas,tree,13,3,in_domain,r2_realistic,fixed_blend_no_repair,3,0.0,0.6541885271156406,0.0,0.5714285714285714
compas,tree,13,3,in_domain,r2_realistic,knn_mean_k5,3,0.0,1.230183128530576,1.7128985132439793,
compas,tree,13,3,in_domain,r2_realistic,learned_alpha,3,0.0,0.6541885271156406,0.0,0.5714285714285714
compas,tree,13,3,in_domain,r2_realistic,learned_router,3,0.0,0.6541885271156406,0.0,0.5714285714285714
compas,tree,13,3,in_domain,r2_realistic,learned_router_no_geometry,3,0.0,0.6541885271156406,0.0,0.5714285714285714
compas,tree,13,3,in_domain,r2_realistic,learned_router_no_shift,3,0.0,0.6541885271156406,0.0,0.5714285714285714
compas,tree,13,3,in_domain,r2_realistic,nn_positive_train,3,0.5714285714285714,1.1099218520344742,571.8342476412216,
compas,tree,13,3,in_domain,r2_realistic,projection_only,3,0.0,0.6541885271156406,0.0,0.5714285714285714
compas,tree,13,3,in_domain,r2_realistic,rule_router,3,0.0,0.6541885271156406,0.0,0.5714285714285714
compas,tree,13,3,in_domain,r2_realistic,safe_router,3,0.0,0.6541885271156406,0.0,0.5714285714285714
compas,tree,13,3,in_domain,r2_realistic,utility_router,3,0.0,0.6541885271156406,0.0,0.5714285714285714
compas,tree,13,3,in_domain,r2_realistic,utility_router_guarded,3,0.0,0.6541885271156406,0.0,0.5714285714285714
compas,tree,13,3,in_domain,r2_realistic,utility_router_no_geometry,3,0.0,0.6541885271156406,0.0,0.5714285714285714
compas,tree,13,3,in_domain,r2_realistic,utility_router_no_shift,3,0.0,0.6541885271156406,0.0,0.5714285714285714
