dataset,model_family,seed,depth,setting,constraint,method,subgroup,valid,abstained,cost_l1,regret,route_accuracy
bank,tree,7,3,covariate_shift,r2_realistic,utility_router_no_geometry,single,0.8,0.0,7.2483139645460515,6.2468369464754145,0.0
bank,tree,7,3,covariate_shift,r2_realistic,utility_router_no_shift,divorced,0.8333333333333334,0.0,4.411396196552313,2.937136658590903,0.5
bank,tree,7,3,covariate_shift,r2_realistic,utility_router_no_shift,married,1.0,0.0,5.18020186097274,2.9509274955265807,0.42857142857142855
bank,tree,7,3,covariate_shift,r2_realistic,utility_router_no_shift,single,0.8,0.0,4.043090908619819,2.8458085718714208,0.6
bank,tree,7,3,exemplar_mismatch,r2_realistic,cascade_exact_auto,divorced,1.0,0.0,4.74192577475469,2.1382650518235886,0.4
bank,tree,7,3,exemplar_mismatch,r2_realistic,cascade_exact_auto,married,1.0,0.0,3.0884034397021214,-372.52550484465235,0.125
bank,tree,7,3,exemplar_mismatch,r2_realistic,cascade_exact_auto,single,1.0,0.0,3.380082211095524,1.2613159562383427,0.4
bank,tree,7,3,exemplar_mismatch,r2_realistic,exact_tree_milp,divorced,1.0,0.0,1.727174701113659,-0.9972508894004584,0.2
bank,tree,7,3,exemplar_mismatch,r2_realistic,exact_tree_milp,married,1.0,0.0,0.9053692828648312,-374.8289832355055,0.0
bank,tree,7,3,exemplar_mismatch,r2_realistic,exact_tree_milp,single,1.0,0.0,1.4797843003594988,-0.7192471234991294,0.0
bank,tree,7,3,exemplar_mismatch,r2_realistic,fixed_blend,divorced,1.0,0.0,5.816676571381102,3.2410272693281295,0.2
bank,tree,7,3,exemplar_mismatch,r2_realistic,fixed_blend,married,0.625,0.0,5.5097331970994,5.021560995397711,0.0
bank,tree,7,3,exemplar_mismatch,r2_realistic,fixed_blend,single,1.0,0.0,5.0881401962848685,3.03405279974631,0.0
bank,tree,7,3,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,divorced,1.0,0.0,5.816676571381102,3.2410272693281295,0.2
bank,tree,7,3,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,married,0.625,0.0,5.5097331970994,5.021560995397711,0.0
bank,tree,7,3,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,single,1.0,0.0,5.0881401962848685,3.03405279974631,0.0
bank,tree,7,3,exemplar_mismatch,r2_realistic,knn_mean_k5,divorced,1.0,0.0,6.3741041129684195,3.866232795520406,
bank,tree,7,3,exemplar_mismatch,r2_realistic,knn_mean_k5,married,1.0,0.0,5.323349382056669,-370.1728739946066,
bank,tree,7,3,exemplar_mismatch,r2_realistic,knn_mean_k5,single,1.0,0.0,6.142059365984839,4.11367376821398,
bank,tree,7,3,exemplar_mismatch,r2_realistic,learned_alpha,divorced,0.8,0.0,1.7263716173811658,199.03794719421194,0.8
bank,tree,7,3,exemplar_mismatch,r2_realistic,learned_alpha,married,0.625,0.0,0.8093312394063281,0.13887586704530835,0.75
bank,tree,7,3,exemplar_mismatch,r2_realistic,learned_alpha,single,0.6,0.0,1.3023287390132077,399.1547193879045,0.4
bank,tree,7,3,exemplar_mismatch,r2_realistic,learned_router,divorced,1.0,0.0,3.5632429637545613,0.8852135345114714,0.8
bank,tree,7,3,exemplar_mismatch,r2_realistic,learned_router,married,0.625,0.0,3.056609768132704,2.4355906347095093,0.375
bank,tree,7,3,exemplar_mismatch,r2_realistic,learned_router,single,1.0,0.0,3.380082211095524,1.2613159562383427,0.4
bank,tree,7,3,exemplar_mismatch,r2_realistic,learned_router_no_geometry,divorced,1.0,0.0,5.816676571381102,3.2410272693281295,0.2
bank,tree,7,3,exemplar_mismatch,r2_realistic,learned_router_no_geometry,married,0.5,0.0,2.191258624866844,126.52166929313238,0.375
bank,tree,7,3,exemplar_mismatch,r2_realistic,learned_router_no_geometry,single,1.0,0.0,4.621232726770133,2.5338276288859833,0.2
bank,tree,7,3,exemplar_mismatch,r2_realistic,learned_router_no_shift,divorced,1.0,0.0,3.5632429637545613,0.8852135345114714,0.8
bank,tree,7,3,exemplar_mismatch,r2_realistic,learned_router_no_shift,married,0.625,0.0,3.056609768132704,2.4355906347095093,0.375
bank,tree,7,3,exemplar_mismatch,r2_realistic,learned_router_no_shift,single,1.0,0.0,3.380082211095524,1.2613159562383427,0.4
bank,tree,7,3,exemplar_mismatch,r2_realistic,nn_positive_train,divorced,1.0,0.0,6.15556876184147,3.5749212345737247,
bank,tree,7,3,exemplar_mismatch,r2_realistic,nn_positive_train,married,1.0,0.0,5.843661456414708,-369.6434005071965,
bank,tree,7,3,exemplar_mismatch,r2_realistic,nn_positive_train,single,1.0,0.0,5.609621863516045,3.550850085924197,
bank,tree,7,3,exemplar_mismatch,r2_realistic,projection_only,divorced,0.6,0.0,1.727174669526209,398.96964422170095,0.6
bank,tree,7,3,exemplar_mismatch,r2_realistic,projection_only,married,0.125,0.0,0.6828135918489059,499.9364390293055,0.375
bank,tree,7,3,exemplar_mismatch,r2_realistic,projection_only,single,0.6,0.0,1.2763048054086623,399.05845004128344,0.6
bank,tree,7,3,exemplar_mismatch,r2_realistic,rule_router,divorced,0.6,0.0,1.727174669526209,398.96964422170095,0.6
bank,tree,7,3,exemplar_mismatch,r2_realistic,rule_router,married,0.125,0.0,0.6828135918489059,499.9364390293055,0.375
bank,tree,7,3,exemplar_mismatch,r2_realistic,rule_router,single,0.6,0.0,1.2763048054086623,399.05845004128344,0.6
bank,tree,7,3,exemplar_mismatch,r2_realistic,safe_router,divorced,0.6,0.4,2.0,-0.14127086331071173,0.8
bank,tree,7,3,exemplar_mismatch,r2_realistic,safe_router,married,0.25,0.75,2.4855160594493877,-372.3862356377229,0.5
bank,tree,7,3,exemplar_mismatch,r2_realistic,safe_router,single,0.6,0.4,2.456093908658725,0.7245717110703629,0.6
bank,tree,7,3,exemplar_mismatch,r2_realistic,utility_router,divorced,1.0,0.0,4.74192577475469,2.1382650518235886,0.4
bank,tree,7,3,exemplar_mismatch,r2_realistic,utility_router,married,0.625,0.0,4.644315495159605,4.108831087166205,0.125
bank,tree,7,3,exemplar_mismatch,r2_realistic,utility_router,single,1.0,0.0,3.380082211095524,1.2613159562383427,0.4
bank,tree,7,3,exemplar_mismatch,r2_realistic,utility_router_guarded,divorced,1.0,0.0,4.74192577475469,2.1382650518235886,0.4
bank,tree,7,3,exemplar_mismatch,r2_realistic,utility_router_guarded,married,0.625,0.0,4.644315495159605,4.108831087166205,0.125
bank,tree,7,3,exemplar_mismatch,r2_realistic,utility_router_guarded,single,1.0,0.0,3.380082211095524,1.2613159562383427,0.4
bank,tree,7,3,exemplar_mismatch,r2_realistic,utility_router_no_geometry,divorced,1.0,0.0,5.816676571381102,3.2410272693281295,0.2
bank,tree,7,3,exemplar_mismatch,r2_realistic,utility_router_no_geometry,married,0.625,0.0,4.97869141107277,4.4659748194347815,0.0
bank,tree,7,3,exemplar_mismatch,r2_realistic,utility_router_no_geometry,single,1.0,0.0,5.0881401962848685,3.03405279974631,0.0
bank,tree,7,3,exemplar_mismatch,r2_realistic,utility_router_no_shift,divorced,1.0,0.0,4.74192577475469,2.1382650518235886,0.4
bank,tree,7,3,exemplar_mismatch,r2_realistic,utility_router_no_shift,married,0.625,0.0,4.644315495159605,4.108831087166205,0.125
bank,tree,7,3,exemplar_mismatch,r2_realistic,utility_router_no_shift,single,1.0,0.0,3.380082211095524,1.2613159562383427,0.4
bank,tree,7,3,in_domain,r2_realistic,cascade_exact_auto,divorced,1.0,0.0,4.790073262905798,1.2305678636279105,0.6
bank,tree,7,3,in_domain,r2_realistic,cascade_exact_auto,married,1.0,0.0,3.257243537380508,-247.71553168455097,0.125
bank,tree,7,3,in_domain,r2_realistic,cascade_exact_auto,single,1.0,0.0,3.22891882035513,-197.9960546596381,0.4
bank,tree,7,3,in_domain,r2_realistic,exact_tree_milp,divorced,1.0,0.0,1.727174701113659,-1.93312664275206,0.4
bank,tree,7,3,in_domain,r2_realistic,exact_tree_milp,married,1.0,0.0,0.9053692828648312,-250.16538088348895,0.0
bank,tree,7,3,in_domain,r2_realistic,exact_tree_milp,single,1.0,0.0,1.4797843003594988,-199.8089993719512,0.0
bank,tree,7,3,in_domain,r2_realistic,fixed_blend,divorced,1.0,0.0,5.86482405953221,2.3333300811324507,0.4
bank,tree,7,3,in_domain,r2_realistic,fixed_blend,married,0.75,0.0,4.439589849998087,3.5191433385244895,0.0
bank,tree,7,3,in_domain,r2_realistic,fixed_blend,single,0.8,0.0,6.027680456386494,4.9174913925004375,0.0
bank,tree,7,3,in_domain,r2_realistic,fixed_blend_no_repair,divorced,1.0,0.0,5.86482405953221,2.3333300811324507,0.4
bank,tree,7,3,in_domain,r2_realistic,fixed_blend_no_repair,married,0.75,0.0,4.439589849998087,3.5191433385244895,0.0
bank,tree,7,3,in_domain,r2_realistic,fixed_blend_no_repair,single,0.8,0.0,6.027680456386494,4.9174913925004375,0.0
bank,tree,7,3,in_domain,r2_realistic,knn_mean_k5,divorced,1.0,0.0,5.699121336605893,2.144274356410686,
bank,tree,7,3,in_domain,r2_realistic,knn_mean_k5,married,1.0,0.0,4.649165906939849,-246.2197923217516,
bank,tree,7,3,in_domain,r2_realistic,knn_mean_k5,single,1.0,0.0,5.94908833330007,-195.15300097822075,
bank,tree,7,3,in_domain,r2_realistic,learned_alpha,divorced,0.6,0.0,1.698084392954641,398.0633271635789,0.6
bank,tree,7,3,in_domain,r2_realistic,learned_alpha,married,0.625,0.0,0.8793863683931421,124.86407803792291,0.625
bank,tree,7,3,in_domain,r2_realistic,learned_alpha,single,0.8,0.0,1.570195057213113,0.33632948822377473,0.6
bank,tree,7,3,in_domain,r2_realistic,learned_router,divorced,1.0,0.0,4.18632873924648,0.5921674268836052,0.8
bank,tree,7,3,in_domain,r2_realistic,learned_router,married,0.75,0.0,3.9235734296150735,2.9718616363766452,0.25
bank,tree,7,3,in_domain,r2_realistic,learned_router,single,0.8,0.0,4.319622471197149,3.1447545489924704,0.4
bank,tree,7,3,in_domain,r2_realistic,learned_router_no_geometry,divorced,1.0,0.0,5.86482405953221,2.3333300811324507,0.4
bank,tree,7,3,in_domain,r2_realistic,learned_router_no_geometry,married,0.5,0.0,2.2651786614930915,251.26011176694692,0.375
bank,tree,7,3,in_domain,r2_realistic,learned_router_no_geometry,single,0.6,0.0,3.031912524417145,201.78105289224635,0.4
bank,tree,7,3,in_domain,r2_realistic,learned_router_no_shift,divorced,1.0,0.0,4.18632873924648,0.5921674268836052,0.8
bank,tree,7,3,in_domain,r2_realistic,learned_router_no_shift,married,0.75,0.0,3.9235734296150735,2.9718616363766452,0.25
bank,tree,7,3,in_domain,r2_realistic,learned_router_no_shift,single,0.8,0.0,4.319622471197149,3.1447545489924704,0.4
bank,tree,7,3,in_domain,r2_realistic,nn_positive_train,divorced,1.0,0.0,6.26215696921835,2.7230039787451945,
bank,tree,7,3,in_domain,r2_realistic,nn_positive_train,married,1.0,0.0,4.833470326946291,-246.08399258163104,
bank,tree,7,3,in_domain,r2_realistic,nn_positive_train,single,1.0,0.0,6.419950652465863,-194.69863895041058,
bank,tree,7,3,in_domain,r2_realistic,projection_only,divorced,0.6,0.0,1.727174669526209,398.0337684683493,0.6
bank,tree,7,3,in_domain,r2_realistic,projection_only,married,0.125,0.0,0.6828135918489059,624.6000413813221,0.375
bank,tree,7,3,in_domain,r2_realistic,projection_only,single,0.6,0.0,1.2763048054086623,199.96869779283142,0.8
bank,tree,7,3,in_domain,r2_realistic,rule_router,divorced,0.6,0.0,1.727174669526209,398.0337684683493,0.6
bank,tree,7,3,in_domain,r2_realistic,rule_router,married,0.125,0.0,0.6828135918489059,624.6000413813221,0.375
bank,tree,7,3,in_domain,r2_realistic,rule_router,single,0.6,0.0,1.2763048054086623,199.96869779283142,0.8
bank,tree,7,3,in_domain,r2_realistic,safe_router,divorced,0.4,0.6,2.0,-0.7508070598997638,0.8
bank,tree,7,3,in_domain,r2_realistic,safe_router,married,0.25,0.75,2.5802344325719027,-247.70933686595987,0.375
bank,tree,7,3,in_domain,r2_realistic,safe_router,single,0.4,0.6,2.0,-198.3319861066693,0.6
bank,tree,7,3,in_domain,r2_realistic,utility_router,divorced,1.0,0.0,4.790073262905798,1.2305678636279105,0.6
bank,tree,7,3,in_domain,r2_realistic,utility_router,married,0.75,0.0,4.089903324938559,3.1456514820934,0.125
bank,tree,7,3,in_domain,r2_realistic,utility_router,single,0.8,0.0,4.319622471197149,3.1447545489924704,0.4
bank,tree,7,3,in_domain,r2_realistic,utility_router_guarded,divorced,1.0,0.0,4.790073262905798,1.2305678636279105,0.6
bank,tree,7,3,in_domain,r2_realistic,utility_router_guarded,married,0.75,0.0,4.089903324938559,3.1456514820934,0.125
bank,tree,7,3,in_domain,r2_realistic,utility_router_guarded,single,0.8,0.0,4.319622471197149,3.1447545489924704,0.4
bank,tree,7,3,in_domain,r2_realistic,utility_router_no_geometry,divorced,1.0,0.0,5.86482405953221,2.3333300811324507,0.4
bank,tree,7,3,in_domain,r2_realistic,utility_router_no_geometry,married,0.75,0.0,4.439589849998087,3.5191433385244895,0.0
bank,tree,7,3,in_domain,r2_realistic,utility_router_no_geometry,single,0.8,0.0,6.027680456386494,4.9174913925004375,0.0
bank,tree,7,3,in_domain,r2_realistic,utility_router_no_shift,divorced,1.0,0.0,4.790073262905798,1.2305678636279105,0.6
bank,tree,7,3,in_domain,r2_realistic,utility_router_no_shift,married,0.75,0.0,4.089903324938559,3.1456514820934,0.125
bank,tree,7,3,in_domain,r2_realistic,utility_router_no_shift,single,0.8,0.0,4.319622471197149,3.1447545489924704,0.4
bank,tree,7,3,subgroup_shift,r2_realistic,cascade_exact_auto,divorced,1.0,0.0,4.790073262905798,1.2305678636279105,0.6
bank,tree,7,3,subgroup_shift,r2_realistic,exact_tree_milp,divorced,1.0,0.0,1.727174701113659,-1.93312664275206,0.4
bank,tree,7,3,subgroup_shift,r2_realistic,fixed_blend,divorced,1.0,0.0,5.86482405953221,2.3333300811324507,0.4
bank,tree,7,3,subgroup_shift,r2_realistic,fixed_blend_no_repair,divorced,1.0,0.0,5.86482405953221,2.3333300811324507,0.4
bank,tree,7,3,subgroup_shift,r2_realistic,knn_mean_k5,divorced,1.0,0.0,5.699121336605893,2.144274356410686,
bank,tree,7,3,subgroup_shift,r2_realistic,learned_alpha,divorced,0.6,0.0,1.698084392954641,398.0633271635789,0.6
bank,tree,7,3,subgroup_shift,r2_realistic,learned_router,divorced,1.0,0.0,4.18632873924648,0.5921674268836052,0.8
bank,tree,7,3,subgroup_shift,r2_realistic,learned_router_no_geometry,divorced,1.0,0.0,5.86482405953221,2.3333300811324507,0.4
bank,tree,7,3,subgroup_shift,r2_realistic,learned_router_no_shift,divorced,1.0,0.0,4.18632873924648,0.5921674268836052,0.8
bank,tree,7,3,subgroup_shift,r2_realistic,nn_positive_train,divorced,1.0,0.0,6.26215696921835,2.7230039787451945,
bank,tree,7,3,subgroup_shift,r2_realistic,projection_only,divorced,0.6,0.0,1.727174669526209,398.0337684683493,0.6
bank,tree,7,3,subgroup_shift,r2_realistic,rule_router,divorced,0.6,0.0,1.727174669526209,398.0337684683493,0.6
bank,tree,7,3,subgroup_shift,r2_realistic,safe_router,divorced,0.4,0.6,2.0,-0.7508070598997638,0.8
bank,tree,7,3,subgroup_shift,r2_realistic,utility_router,divorced,1.0,0.0,4.790073262905798,1.2305678636279105,0.6
bank,tree,7,3,subgroup_shift,r2_realistic,utility_router_guarded,divorced,1.0,0.0,4.790073262905798,1.2305678636279105,0.6
bank,tree,7,3,subgroup_shift,r2_realistic,utility_router_no_geometry,divorced,1.0,0.0,5.86482405953221,2.3333300811324507,0.4
bank,tree,7,3,subgroup_shift,r2_realistic,utility_router_no_shift,divorced,1.0,0.0,4.790073262905798,1.2305678636279105,0.6
bank,tree,13,3,covariate_shift,r2_realistic,cascade_exact_auto,divorced,1.0,0.0,0.5854602302880327,0.0,0.0
bank,tree,13,3,covariate_shift,r2_realistic,cascade_exact_auto,married,1.0,0.0,0.5854602302880327,0.0,0.07692307692307693
bank,tree,13,3,covariate_shift,r2_realistic,cascade_exact_auto,single,1.0,0.0,0.5854602302880327,0.0,0.0
bank,tree,13,3,covariate_shift,r2_realistic,exact_tree_milp,divorced,1.0,0.0,2.000000061995182,1.4830141605916962,0.0
bank,tree,13,3,covariate_shift,r2_realistic,exact_tree_milp,married,0.0,0.0,,998.9621059227758,0.9230769230769231
bank,tree,13,3,covariate_shift,r2_realistic,exact_tree_milp,single,1.0,0.0,2.0000000323933276,1.4613563965164629,0.0
bank,tree,13,3,covariate_shift,r2_realistic,fixed_blend,divorced,1.0,0.0,0.5854602302880327,0.0,0.0
bank,tree,13,3,covariate_shift,r2_realistic,fixed_blend,married,1.0,0.0,0.5854602302880327,0.0,0.07692307692307693
bank,tree,13,3,covariate_shift,r2_realistic,fixed_blend,single,1.0,0.0,0.5854602302880327,0.0,0.0
bank,tree,13,3,covariate_shift,r2_realistic,fixed_blend_no_repair,divorced,1.0,0.0,0.5854602302880327,0.0,0.0
bank,tree,13,3,covariate_shift,r2_realistic,fixed_blend_no_repair,married,1.0,0.0,0.5854602302880327,0.0,0.07692307692307693
bank,tree,13,3,covariate_shift,r2_realistic,fixed_blend_no_repair,single,1.0,0.0,0.5854602302880327,0.0,0.0
bank,tree,13,3,covariate_shift,r2_realistic,knn_mean_k5,divorced,1.0,0.0,11.001739439591422,10.756167914378674,
bank,tree,13,3,covariate_shift,r2_realistic,knn_mean_k5,married,1.0,0.0,9.038925609391834,8.851278247915944,
bank,tree,13,3,covariate_shift,r2_realistic,knn_mean_k5,single,1.0,0.0,5.486690485195414,5.192805424634759,
bank,tree,13,3,covariate_shift,r2_realistic,learned_alpha,divorced,1.0,0.0,0.5854602302880327,0.0,0.0
bank,tree,13,3,covariate_shift,r2_realistic,learned_alpha,married,1.0,0.0,0.5972380698195924,0.023018616566983948,0.07692307692307693
bank,tree,13,3,covariate_shift,r2_realistic,learned_alpha,single,1.0,0.0,0.5854602302880327,0.0,0.0
bank,tree,13,3,covariate_shift,r2_realistic,learned_router,divorced,1.0,0.0,0.5854602302880327,0.0,0.0
bank,tree,13,3,covariate_shift,r2_realistic,learned_router,married,1.0,0.0,0.5854602302880327,0.0,0.07692307692307693
bank,tree,13,3,covariate_shift,r2_realistic,learned_router,single,1.0,0.0,0.5854602302880327,0.0,0.0
bank,tree,13,3,covariate_shift,r2_realistic,learned_router_no_geometry,divorced,1.0,0.0,0.5854602302880327,0.0,0.0
bank,tree,13,3,covariate_shift,r2_realistic,learned_router_no_geometry,married,1.0,0.0,0.5854602302880327,0.0,0.07692307692307693
bank,tree,13,3,covariate_shift,r2_realistic,learned_router_no_geometry,single,1.0,0.0,0.5854602302880327,0.0,0.0
bank,tree,13,3,covariate_shift,r2_realistic,learned_router_no_shift,divorced,1.0,0.0,0.5854602302880327,0.0,0.0
bank,tree,13,3,covariate_shift,r2_realistic,learned_router_no_shift,married,1.0,0.0,0.5854602302880327,0.0,0.07692307692307693
bank,tree,13,3,covariate_shift,r2_realistic,learned_router_no_shift,single,1.0,0.0,0.5854602302880327,0.0,0.0
bank,tree,13,3,covariate_shift,r2_realistic,nn_positive_train,divorced,1.0,0.0,11.301728601952666,11.087596384438644,
bank,tree,13,3,covariate_shift,r2_realistic,nn_positive_train,married,0.07692307692307693,0.0,6.053851124140625,928.8310368814834,
bank,tree,13,3,covariate_shift,r2_realistic,nn_positive_train,single,1.0,0.0,7.0662201934269255,6.832923360229503,
bank,tree,13,3,covariate_shift,r2_realistic,projection_only,divorced,1.0,0.0,0.5854602302880327,0.0,0.0
bank,tree,13,3,covariate_shift,r2_realistic,projection_only,married,1.0,0.0,0.5854602302880327,0.0,0.07692307692307693
bank,tree,13,3,covariate_shift,r2_realistic,projection_only,single,1.0,0.0,0.5854602302880327,0.0,0.0
bank,tree,13,3,covariate_shift,r2_realistic,rule_router,divorced,1.0,0.0,0.5854602302880327,0.0,0.0
bank,tree,13,3,covariate_shift,r2_realistic,rule_router,married,1.0,0.0,0.5854602302880327,0.0,0.07692307692307693
bank,tree,13,3,covariate_shift,r2_realistic,rule_router,single,1.0,0.0,0.5854602302880327,0.0,0.0
bank,tree,13,3,covariate_shift,r2_realistic,safe_router,divorced,1.0,0.0,0.5854602302880327,0.0,0.0
bank,tree,13,3,covariate_shift,r2_realistic,safe_router,married,1.0,0.0,0.5854602302880327,0.0,0.07692307692307693
bank,tree,13,3,covariate_shift,r2_realistic,safe_router,single,1.0,0.0,0.5854602302880327,0.0,0.0
bank,tree,13,3,covariate_shift,r2_realistic,utility_router,divorced,1.0,0.0,0.5854602302880327,0.0,0.0
bank,tree,13,3,covariate_shift,r2_realistic,utility_router,married,1.0,0.0,0.5854602302880327,0.0,0.07692307692307693
bank,tree,13,3,covariate_shift,r2_realistic,utility_router,single,1.0,0.0,0.5854602302880327,0.0,0.0
bank,tree,13,3,covariate_shift,r2_realistic,utility_router_guarded,divorced,1.0,0.0,0.5854602302880327,0.0,0.0
bank,tree,13,3,covariate_shift,r2_realistic,utility_router_guarded,married,1.0,0.0,0.5854602302880327,0.0,0.07692307692307693
bank,tree,13,3,covariate_shift,r2_realistic,utility_router_guarded,single,1.0,0.0,0.5854602302880327,0.0,0.0
bank,tree,13,3,covariate_shift,r2_realistic,utility_router_no_geometry,divorced,1.0,0.0,0.5854602302880327,0.0,0.0
bank,tree,13,3,covariate_shift,r2_realistic,utility_router_no_geometry,married,1.0,0.0,0.5854602302880327,0.0,0.07692307692307693
bank,tree,13,3,covariate_shift,r2_realistic,utility_router_no_geometry,single,1.0,0.0,0.5854602302880327,0.0,0.0
bank,tree,13,3,covariate_shift,r2_realistic,utility_router_no_shift,divorced,1.0,0.0,0.5854602302880327,0.0,0.0
bank,tree,13,3,covariate_shift,r2_realistic,utility_router_no_shift,married,1.0,0.0,0.5854602302880327,0.0,0.07692307692307693
bank,tree,13,3,covariate_shift,r2_realistic,utility_router_no_shift,single,1.0,0.0,0.5854602302880327,0.0,0.0
bank,tree,13,3,exemplar_mismatch,r2_realistic,cascade_exact_auto,divorced,1.0,0.0,0.3846216521866592,0.0,0.0
bank,tree,13,3,exemplar_mismatch,r2_realistic,cascade_exact_auto,married,1.0,0.0,0.3846216521866592,0.0,0.0
bank,tree,13,3,exemplar_mismatch,r2_realistic,cascade_exact_auto,single,1.0,0.0,0.3846216521866592,0.0,0.25
bank,tree,13,3,exemplar_mismatch,r2_realistic,exact_tree_milp,divorced,1.0,0.0,2.0000000335010033,1.6806777394537638,0.0
bank,tree,13,3,exemplar_mismatch,r2_realistic,exact_tree_milp,married,0.0,0.0,,999.1901436547499,1.0
bank,tree,13,3,exemplar_mismatch,r2_realistic,exact_tree_milp,single,1.0,0.0,2.0000000226156516,1.6637216717908914,0.0
bank,tree,13,3,exemplar_mismatch,r2_realistic,fixed_blend,divorced,1.0,0.0,0.3846216521866592,0.0,0.0
bank,tree,13,3,exemplar_mismatch,r2_realistic,fixed_blend,married,1.0,0.0,0.3846216521866592,0.0,0.0
bank,tree,13,3,exemplar_mismatch,r2_realistic,fixed_blend,single,1.0,0.0,0.3846216521866592,0.0,0.25
bank,tree,13,3,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,divorced,1.0,0.0,0.3846216521866592,0.0,0.0
bank,tree,13,3,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,married,1.0,0.0,0.3846216521866592,0.0,0.0
bank,tree,13,3,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,single,1.0,0.0,0.3846216521866592,0.0,0.25
bank,tree,13,3,exemplar_mismatch,r2_realistic,knn_mean_k5,divorced,1.0,0.0,11.031133740226561,11.097302778082732,
bank,tree,13,3,exemplar_mismatch,r2_realistic,knn_mean_k5,married,1.0,0.0,7.425879385016435,7.359268333807568,
bank,tree,13,3,exemplar_mismatch,r2_realistic,knn_mean_k5,single,1.0,0.0,9.632780575102066,9.848811879205847,
bank,tree,13,3,exemplar_mismatch,r2_realistic,learned_alpha,divorced,1.0,0.0,0.3846216521866592,0.0,0.0
bank,tree,13,3,exemplar_mismatch,r2_realistic,learned_alpha,married,1.0,0.0,0.3846216521866592,0.0,0.0
bank,tree,13,3,exemplar_mismatch,r2_realistic,learned_alpha,single,1.0,0.0,0.42122774107587385,0.06176299083681852,0.0
bank,tree,13,3,exemplar_mismatch,r2_realistic,learned_router,divorced,1.0,0.0,0.3846216521866592,0.0,0.0
bank,tree,13,3,exemplar_mismatch,r2_realistic,learned_router,married,1.0,0.0,0.3846216521866592,0.0,0.0
bank,tree,13,3,exemplar_mismatch,r2_realistic,learned_router,single,1.0,0.0,0.3846216521866592,0.0,0.25
bank,tree,13,3,exemplar_mismatch,r2_realistic,learned_router_no_geometry,divorced,1.0,0.0,0.3846216521866592,0.0,0.0
bank,tree,13,3,exemplar_mismatch,r2_realistic,learned_router_no_geometry,married,1.0,0.0,0.3846216521866592,0.0,0.0
bank,tree,13,3,exemplar_mismatch,r2_realistic,learned_router_no_geometry,single,1.0,0.0,0.3846216521866592,0.0,0.25
bank,tree,13,3,exemplar_mismatch,r2_realistic,learned_router_no_shift,divorced,1.0,0.0,0.3846216521866592,0.0,0.0
bank,tree,13,3,exemplar_mismatch,r2_realistic,learned_router_no_shift,married,1.0,0.0,0.3846216521866592,0.0,0.0
bank,tree,13,3,exemplar_mismatch,r2_realistic,learned_router_no_shift,single,1.0,0.0,0.3846216521866592,0.0,0.25
bank,tree,13,3,exemplar_mismatch,r2_realistic,nn_positive_train,divorced,1.0,0.0,10.347745355971142,10.290300448632774,
bank,tree,13,3,exemplar_mismatch,r2_realistic,nn_positive_train,married,0.0,0.0,4.657977630219592,1004.4590451089783,
bank,tree,13,3,exemplar_mismatch,r2_realistic,nn_positive_train,single,1.0,0.0,8.29546081621729,8.339364970810188,
bank,tree,13,3,exemplar_mismatch,r2_realistic,projection_only,divorced,1.0,0.0,0.3846216521866592,0.0,0.0
bank,tree,13,3,exemplar_mismatch,r2_realistic,projection_only,married,1.0,0.0,0.3846216521866592,0.0,0.0
bank,tree,13,3,exemplar_mismatch,r2_realistic,projection_only,single,1.0,0.0,0.3846216521866592,0.0,0.25
bank,tree,13,3,exemplar_mismatch,r2_realistic,rule_router,divorced,1.0,0.0,0.3846216521866592,0.0,0.0
bank,tree,13,3,exemplar_mismatch,r2_realistic,rule_router,married,1.0,0.0,0.3846216521866592,0.0,0.0
bank,tree,13,3,exemplar_mismatch,r2_realistic,rule_router,single,1.0,0.0,0.3846216521866592,0.0,0.25
bank,tree,13,3,exemplar_mismatch,r2_realistic,safe_router,divorced,1.0,0.0,0.3846216521866592,0.0,0.0
bank,tree,13,3,exemplar_mismatch,r2_realistic,safe_router,married,1.0,0.0,0.3846216521866592,0.0,0.0
bank,tree,13,3,exemplar_mismatch,r2_realistic,safe_router,single,1.0,0.0,0.3846216521866592,0.0,0.25
bank,tree,13,3,exemplar_mismatch,r2_realistic,utility_router,divorced,1.0,0.0,0.3846216521866592,0.0,0.0
bank,tree,13,3,exemplar_mismatch,r2_realistic,utility_router,married,1.0,0.0,0.3846216521866592,0.0,0.0
bank,tree,13,3,exemplar_mismatch,r2_realistic,utility_router,single,1.0,0.0,0.3846216521866592,0.0,0.25
bank,tree,13,3,exemplar_mismatch,r2_realistic,utility_router_guarded,divorced,1.0,0.0,0.3846216521866592,0.0,0.0
bank,tree,13,3,exemplar_mismatch,r2_realistic,utility_router_guarded,married,1.0,0.0,0.3846216521866592,0.0,0.0
bank,tree,13,3,exemplar_mismatch,r2_realistic,utility_router_guarded,single,1.0,0.0,0.3846216521866592,0.0,0.25
bank,tree,13,3,exemplar_mismatch,r2_realistic,utility_router_no_geometry,divorced,1.0,0.0,0.3846216521866592,0.0,0.0
