dataset,model_family,seed,depth,setting,constraint,method,valid,abstained,cost_l1,cost_l2,sparsity,plausibility,utility,regret,route_accuracy,runtime_sec,chosen_alpha,projection_route
german,tree,13,3,in_domain,r1_structural,learned_router_no_geometry,1.0,0.0,1.6945960938378022,1.2552562656176236,1.75,3.407643039558509,2.293242549771579,0.0,0.9642857142857143,6.792863132432103e-06,1.0,1.0
german,tree,13,3,in_domain,r1_structural,learned_router_no_shift,1.0,0.0,1.6945960938378022,1.2552562656176236,1.75,3.407643039558509,2.293242549771579,0.0,0.9642857142857143,6.792863132432103e-06,1.0,1.0
german,tree,13,3,in_domain,r1_structural,nn_positive_train,0.6785714285714286,0.0,9.782662740255459,3.2038491583721,10.178571428571429,2.8511925195752115,332.1478416181917,329.85459906842016,,1.1464289855211973e-06,0.0,0.0
german,tree,13,3,in_domain,r1_structural,projection_only,1.0,0.0,1.6945960938378022,1.2552562656176236,1.75,3.407643039558509,2.293242549771579,0.0,0.9642857142857143,6.792863132432103e-06,1.0,1.0
german,tree,13,3,in_domain,r1_structural,rule_router,1.0,0.0,1.6945960938378022,1.2552562656176236,1.75,3.407643039558509,2.293242549771579,0.0,0.9642857142857143,6.792863132432103e-06,1.0,1.0
german,tree,13,3,in_domain,r1_structural,safe_router,1.0,0.0,1.6945960938378022,1.2552562656176236,1.75,3.407643039558509,2.293242549771579,0.0,0.9642857142857143,6.792863132432103e-06,1.0,1.0
german,tree,13,3,in_domain,r1_structural,utility_router,1.0,0.0,1.6945960938378022,1.2552562656176236,1.75,3.407643039558509,2.293242549771579,0.0,0.9642857142857143,6.792863132432103e-06,1.0,1.0
german,tree,13,3,in_domain,r1_structural,utility_router_guarded,1.0,0.0,1.6945960938378022,1.2552562656176236,1.75,3.407643039558509,2.293242549771579,0.0,0.9642857142857143,6.792863132432103e-06,1.0,1.0
german,tree,13,3,in_domain,r1_structural,utility_router_no_geometry,1.0,0.0,1.6945960938378022,1.2552562656176236,1.75,3.407643039558509,2.293242549771579,0.0,0.9642857142857143,6.792863132432103e-06,1.0,1.0
german,tree,13,3,in_domain,r1_structural,utility_router_no_shift,1.0,0.0,1.6945960938378022,1.2552562656176236,1.75,3.407643039558509,2.293242549771579,0.0,0.9642857142857143,6.792863132432103e-06,1.0,1.0
german,tree,13,3,in_domain,r2_realistic,fixed_blend,1.0,0.0,1.6945960938378022,1.2552562656176236,1.75,3.407643039558509,2.293242549771579,0.0,0.9642857142857143,6.539293930732778e-06,1.0,1.0
german,tree,13,3,in_domain,r2_realistic,fixed_blend_no_repair,1.0,0.0,1.6945960938378022,1.2552562656176236,1.75,3.407643039558509,2.293242549771579,0.0,0.9642857142857143,3.7035746832511255e-06,1.0,1.0
german,tree,13,3,in_domain,r2_realistic,knn_mean_k5,1.0,0.0,10.239501379098288,3.1901616178487413,11.464285714285714,2.7544134140466214,11.225877676919566,8.932635127147988,,9.821461779730661e-07,0.0,0.0
german,tree,13,3,in_domain,r2_realistic,learned_alpha,1.0,0.0,1.6945960938378022,1.2552562656176236,1.75,3.407643039558509,2.293242549771579,0.0,0.9642857142857143,6.539293930732778e-06,1.0,1.0
german,tree,13,3,in_domain,r2_realistic,learned_router,1.0,0.0,1.6945960938378022,1.2552562656176236,1.75,3.407643039558509,2.293242549771579,0.0,0.9642857142857143,6.539293930732778e-06,1.0,1.0
german,tree,13,3,in_domain,r2_realistic,learned_router_no_geometry,1.0,0.0,1.6945960938378022,1.2552562656176236,1.75,3.407643039558509,2.293242549771579,0.0,0.9642857142857143,6.539293930732778e-06,1.0,1.0
german,tree,13,3,in_domain,r2_realistic,learned_router_no_shift,1.0,0.0,1.6945960938378022,1.2552562656176236,1.75,3.407643039558509,2.293242549771579,0.0,0.9642857142857143,6.539293930732778e-06,1.0,1.0
german,tree,13,3,in_domain,r2_realistic,nn_positive_train,0.6785714285714286,0.0,9.782662740255459,3.2038491583721,10.178571428571429,2.8511925195752115,332.1478416181917,329.85459906842016,,1.1357146182230541e-06,0.0,0.0
german,tree,13,3,in_domain,r2_realistic,projection_only,1.0,0.0,1.6945960938378022,1.2552562656176236,1.75,3.407643039558509,2.293242549771579,0.0,0.9642857142857143,6.539293930732778e-06,1.0,1.0
german,tree,13,3,in_domain,r2_realistic,rule_router,1.0,0.0,1.6945960938378022,1.2552562656176236,1.75,3.407643039558509,2.293242549771579,0.0,0.9642857142857143,6.539293930732778e-06,1.0,1.0
german,tree,13,3,in_domain,r2_realistic,safe_router,1.0,0.0,1.6945960938378022,1.2552562656176236,1.75,3.407643039558509,2.293242549771579,0.0,0.9642857142857143,6.539293930732778e-06,1.0,1.0
german,tree,13,3,in_domain,r2_realistic,utility_router,1.0,0.0,1.6945960938378022,1.2552562656176236,1.75,3.407643039558509,2.293242549771579,0.0,0.9642857142857143,6.539293930732778e-06,1.0,1.0
german,tree,13,3,in_domain,r2_realistic,utility_router_guarded,1.0,0.0,1.6945960938378022,1.2552562656176236,1.75,3.407643039558509,2.293242549771579,0.0,0.9642857142857143,6.539293930732778e-06,1.0,1.0
german,tree,13,3,in_domain,r2_realistic,utility_router_no_geometry,1.0,0.0,1.6945960938378022,1.2552562656176236,1.75,3.407643039558509,2.293242549771579,0.0,0.9642857142857143,6.539293930732778e-06,1.0,1.0
german,tree,13,3,in_domain,r2_realistic,utility_router_no_shift,1.0,0.0,1.6945960938378022,1.2552562656176236,1.75,3.407643039558509,2.293242549771579,0.0,0.9642857142857143,6.539293930732778e-06,1.0,1.0
german,tree,13,3,subgroup_shift,r1_all_mutable,fixed_blend,1.0,0.0,7.916479402438622,2.346219305726355,12.0,2.263552965251943,8.856012347226413,6.466630510103803,0.0,8.430005982518196e-05,0.25,0.0
german,tree,13,3,subgroup_shift,r1_all_mutable,fixed_blend_no_repair,1.0,0.0,7.916479402438622,2.346219305726355,12.0,2.263552965251943,8.856012347226413,6.466630510103803,0.0,1.2600095942616463e-05,0.25,0.0
german,tree,13,3,subgroup_shift,r1_all_mutable,knn_mean_k5,1.0,0.0,9.47653089174501,2.359397257706535,24.0,2.1417686297044747,10.99779618620068,8.608414349078071,,8.00006091594696e-07,0.0,0.0
german,tree,13,3,subgroup_shift,r1_all_mutable,learned_alpha,1.0,0.0,1.33993857966702,0.46004187713225864,12.0,2.996288383037266,2.38938183712261,0.0,1.0,0.00015750003512948751,0.9000000000000032,0.0
german,tree,13,3,subgroup_shift,r1_all_mutable,learned_router,1.0,0.0,7.916479402438622,2.346219305726355,12.0,2.263552965251943,8.856012347226413,6.466630510103803,0.0,8.430005982518196e-05,0.25,0.0
german,tree,13,3,subgroup_shift,r1_all_mutable,learned_router_no_geometry,0.0,0.0,0.3281630684713892,0.3281630684713892,1.0,3.1471799974405372,1000.8502400680875,998.4608582309648,0.0,7.200054824352264e-06,1.0,1.0
german,tree,13,3,subgroup_shift,r1_all_mutable,learned_router_no_shift,1.0,0.0,7.916479402438622,2.346219305726355,12.0,2.263552965251943,8.856012347226413,6.466630510103803,0.0,8.430005982518196e-05,0.25,0.0
german,tree,13,3,subgroup_shift,r1_all_mutable,nn_positive_train,1.0,0.0,10.445918180427697,3.109933257737691,12.0,2.270626049371517,11.386512087833424,8.997130250710814,,2.399901859462261e-06,0.0,0.0
german,tree,13,3,subgroup_shift,r1_all_mutable,projection_only,0.0,0.0,0.3281630684713892,0.3281630684713892,1.0,3.1471799974405372,1000.8502400680875,998.4608582309648,0.0,7.200054824352264e-06,1.0,1.0
german,tree,13,3,subgroup_shift,r1_all_mutable,rule_router,0.0,0.0,0.3281630684713892,0.3281630684713892,1.0,3.1471799974405372,1000.8502400680875,998.4608582309648,0.0,7.200054824352264e-06,1.0,1.0
german,tree,13,3,subgroup_shift,r1_all_mutable,safe_router,1.0,0.0,7.916479402438622,2.346219305726355,12.0,2.263552965251943,8.856012347226413,6.466630510103803,0.0,8.430005982518196e-05,0.25,0.0
german,tree,13,3,subgroup_shift,r1_all_mutable,utility_router,1.0,0.0,7.916479402438622,2.346219305726355,12.0,2.263552965251943,8.856012347226413,6.466630510103803,0.0,8.430005982518196e-05,0.25,0.0
german,tree,13,3,subgroup_shift,r1_all_mutable,utility_router_guarded,1.0,0.0,7.916479402438622,2.346219305726355,12.0,2.263552965251943,8.856012347226413,6.466630510103803,0.0,8.430005982518196e-05,0.25,0.0
german,tree,13,3,subgroup_shift,r1_all_mutable,utility_router_no_geometry,1.0,0.0,7.916479402438622,2.346219305726355,12.0,2.263552965251943,8.856012347226413,6.466630510103803,0.0,8.430005982518196e-05,0.25,0.0
