dataset,seed,depth,setting,constraint,method,valid,abstained,cost_l1,cost_l2,sparsity,plausibility,utility,regret,route_accuracy,runtime_sec,chosen_alpha,projection_route
adult,19,3,covariate_shift,r1_all_mutable,learned_router,0.9565217391304348,0.0,4.80847516040922,1.7180592607487393,8.673913043478262,1.644782778834703,48.96714909897355,45.74397733098128,0.41304347826086957,8.039565190024794e-05,0.33152173913043476,0.10869565217391304
adult,19,3,covariate_shift,r1_all_mutable,learned_router_no_geometry,0.6521739130434783,0.0,3.9005768775843577,1.4214139419832592,6.978260869565218,1.7774026087195884,352.34218726889225,349.1190155009,0.2826086956521739,5.82304378242576e-05,0.5271739130434783,0.3695652173913043
adult,19,3,covariate_shift,r1_all_mutable,learned_router_no_shift,0.9565217391304348,0.0,4.80847516040922,1.7180592607487393,8.673913043478262,1.644782778834703,48.96714909897355,45.74397733098128,0.41304347826086957,8.039565190024794e-05,0.33152173913043476,0.10869565217391304
adult,19,3,covariate_shift,r1_all_mutable,nn_positive_train,1.0,0.0,6.875323350314794,2.4498198628036487,9.369565217391305,1.438678972246405,7.5596034570213195,4.33643168902904,,1.06522044085938e-06,0.0,0.0
adult,19,3,covariate_shift,r1_all_mutable,projection_only,0.06521739130434782,0.0,0.4901766241437525,0.4450348308970494,1.2608695652173914,2.2282825623934426,935.6700711824159,932.4468994144235,0.043478260869565216,6.039130865879681e-06,1.0,1.0
adult,19,3,covariate_shift,r1_all_mutable,rule_router,0.06521739130434782,0.0,0.4901766241437525,0.4450348308970494,1.2608695652173914,2.2282825623934426,935.6700711824159,932.4468994144235,0.043478260869565216,6.039130865879681e-06,1.0,1.0
adult,19,3,covariate_shift,r1_all_mutable,safe_router,0.3695652173913043,0.6304347826086957,3.334735404906827,1.358064612669448,6.764705882352941,1.5887531257923844,4.695325461447501,1.472153693455222,0.41304347826086957,0.006538095658786723,0.33152173913043476,0.10869565217391304
adult,19,3,covariate_shift,r1_all_mutable,utility_router,1.0,0.0,5.243365238547143,1.8658977713995872,9.391304347826088,1.563275985284973,5.947421853731193,2.7242500857389134,0.3695652173913043,8.945216667716695e-05,0.25,0.0
adult,19,3,covariate_shift,r1_all_mutable,utility_router_guarded,1.0,0.0,5.243365238547143,1.8658977713995872,9.391304347826088,1.563275985284973,5.947421853731193,2.7242500857389134,0.3695652173913043,8.945216667716695e-05,0.25,0.0
adult,19,3,covariate_shift,r1_all_mutable,utility_router_no_geometry,1.0,0.0,5.243365238547143,1.8658977713995872,9.391304347826088,1.563275985284973,5.947421853731193,2.7242500857389134,0.3695652173913043,8.945216667716695e-05,0.25,0.0
adult,19,3,covariate_shift,r1_all_mutable,utility_router_no_shift,1.0,0.0,5.243365238547143,1.8658977713995872,9.391304347826088,1.563275985284973,5.947421853731193,2.7242500857389134,0.3695652173913043,8.945216667716695e-05,0.25,0.0
adult,19,3,covariate_shift,r2_realistic,fixed_blend,1.0,0.0,5.300164681398019,2.135709656201567,7.369565217391305,1.7655042558976068,5.933468580652225,2.873919298561355,0.08695652173913043,0.00019885651240849348,0.25,0.0
adult,19,3,covariate_shift,r2_realistic,fixed_blend_no_repair,1.0,0.0,5.300164681398019,2.135709656201567,7.369565217391305,1.7655042558976068,5.933468580652225,2.873919298561355,0.08695652173913043,0.00017204999407423698,0.25,0.0
adult,19,3,covariate_shift,r2_realistic,knn_mean_k5,1.0,0.0,6.028375238115854,2.287752124983827,7.934782608695652,1.6846232525722136,6.677807856436468,3.6182585743455973,,9.239074247686759e-07,0.0,0.0
adult,19,3,covariate_shift,r2_realistic,learned_alpha,0.5434782608695652,0.0,0.9775475596855461,0.7360238208650002,3.652173913043478,2.2235395112553196,458.0154263124608,454.95587703036995,0.43478260869565216,0.000350143476996692,0.9379793345805646,0.10869565217391304
adult,19,3,covariate_shift,r2_realistic,learned_router,0.8913043478260869,0.0,3.9303085313507595,1.7680000835880334,5.434782608695652,1.9314626041740106,113.18741922632469,110.12786994423382,0.30434782608695654,0.0001340369547150065,0.5108695652173914,0.34782608695652173
adult,19,3,covariate_shift,r2_realistic,learned_router_no_geometry,0.2826086956521739,0.0,0.9361590368726579,0.7442911658250095,1.5434782608695652,2.2341957516084157,718.7397666604835,715.6802173783925,0.2608695652173913,6.758716747002757e-06,1.0,1.0
adult,19,3,covariate_shift,r2_realistic,learned_router_no_shift,0.9130434782608695,0.0,4.048264387144148,1.8354846330344188,5.608695652173913,1.905363109186195,91.5710253752612,88.51147609317034,0.30434782608695654,0.00014194999264711898,0.4782608695652174,0.30434782608695654
adult,19,3,covariate_shift,r2_realistic,nn_positive_train,1.0,0.0,5.597858201012498,2.2177592193127187,7.3478260869565215,1.7626246086642,6.229643196659953,3.1700939145690827,,9.652120871064456e-07,0.0,0.0
adult,19,3,covariate_shift,r2_realistic,projection_only,0.2826086956521739,0.0,0.9361590368726579,0.7442911658250095,1.5434782608695652,2.2341957516084157,718.7397666604835,715.6802173783925,0.2608695652173913,6.758716747002757e-06,1.0,1.0
adult,19,3,covariate_shift,r2_realistic,rule_router,0.2826086956521739,0.0,0.9361590368726579,0.7442911658250095,1.5434782608695652,2.2341957516084157,718.7397666604835,715.6802173783925,0.2608695652173913,6.758716747002757e-06,1.0,1.0
adult,19,3,covariate_shift,r2_realistic,safe_router,0.6086956521739131,0.391304347826087,3.3376006016480493,1.6785203502516897,4.678571428571429,1.9908792560946689,4.620783627552522,1.5612343454616522,0.32608695652173914,0.005009513044648808,0.5108695652173914,0.34782608695652173
adult,19,3,covariate_shift,r2_realistic,utility_router,1.0,0.0,4.2631759840563825,1.9028524739320007,5.913043478260869,1.8909279881730432,4.842467356195383,1.7829180741045119,0.30434782608695654,0.00015743912713922503,0.41304347826086957,0.21739130434782608
adult,19,3,covariate_shift,r2_realistic,utility_router_guarded,1.0,0.0,4.2631759840563825,1.9028524739320007,5.913043478260869,1.8909279881730432,4.842467356195383,1.7829180741045119,0.30434782608695654,0.00015743912713922503,0.41304347826086957,0.21739130434782608
adult,19,3,covariate_shift,r2_realistic,utility_router_no_geometry,1.0,0.0,5.00701008799367,2.0672757773675388,6.978260869565218,1.8058263523071292,5.626797084318,2.5672478022271292,0.15217391304347827,0.00018657390382541443,0.29891304347826086,0.06521739130434782
adult,19,3,covariate_shift,r2_realistic,utility_router_no_shift,1.0,0.0,4.2631759840563825,1.9028524739320007,5.913043478260869,1.8909279881730432,4.842467356195383,1.7829180741045119,0.30434782608695654,0.00015743912713922503,0.41304347826086957,0.21739130434782608
adult,19,3,exemplar_mismatch,r1_all_mutable,fixed_blend,0.9583333333333334,0.0,6.601581493430779,2.2067032907298203,9.625,1.5621945612679726,48.98382734428764,4.979127277327245,0.041666666666666664,9.177915732530821e-05,0.25,0.0
adult,19,3,exemplar_mismatch,r1_all_mutable,fixed_blend_no_repair,0.9583333333333334,0.0,6.601581493430779,2.2067032907298203,9.625,1.5621945612679726,48.98382734428764,4.979127277327245,0.041666666666666664,1.2935418150542924e-05,0.25,0.0
adult,19,3,exemplar_mismatch,r1_all_mutable,knn_mean_k5,1.0,0.0,9.325825057159317,2.7454655607000142,15.604166666666666,1.3094228290222252,10.302446814845984,-33.70225325211441,,9.020853516024848e-07,0.0,0.0
adult,19,3,exemplar_mismatch,r1_all_mutable,learned_alpha,0.7916666666666666,0.0,1.405358775914104,0.6161468414507026,9.0625,1.9941475069108696,210.49093923528406,166.48623916832366,0.7916666666666666,0.00014673125406256712,0.8898216145833363,0.08333333333333333
adult,19,3,exemplar_mismatch,r1_all_mutable,learned_router,0.8541666666666666,0.0,6.113169842777904,2.0355582682882325,8.916666666666666,1.619175903455149,152.63521289496285,108.63051282800244,0.0,8.322499585725311e-05,0.328125,0.10416666666666667
adult,19,3,exemplar_mismatch,r1_all_mutable,learned_router_no_geometry,0.75,0.0,5.607743177032738,1.888126815633157,8.1875,1.613996229555049,256.259217611466,212.25451754450557,0.020833333333333332,7.393540969738962e-05,0.40625,0.20833333333333334
adult,19,3,exemplar_mismatch,r1_all_mutable,learned_router_no_shift,0.8541666666666666,0.0,6.113169842777904,2.0355582682882325,8.916666666666666,1.619175903455149,152.63521289496285,108.63051282800244,0.0,8.322499585725311e-05,0.328125,0.10416666666666667
adult,19,3,exemplar_mismatch,r1_all_mutable,nn_positive_train,1.0,0.0,8.64697993961752,2.891683287999337,9.5,1.4037915744594092,9.332548675786432,-34.67215139117396,,9.895787419130404e-07,0.0,0.0
adult,19,3,exemplar_mismatch,r1_all_mutable,projection_only,0.0,0.0,0.47378739233083794,0.4712883912933347,1.0208333333333333,2.067008301372445,1000.8348803042032,956.830180237243,0.041666666666666664,6.1416673512818915e-06,1.0,1.0
adult,19,3,exemplar_mismatch,r1_all_mutable,rule_router,0.0,0.0,0.47378739233083794,0.4712883912933347,1.0208333333333333,2.067008301372445,1000.8348803042032,956.830180237243,0.041666666666666664,6.1416673512818915e-06,1.0,1.0
adult,19,3,exemplar_mismatch,r1_all_mutable,safe_router,0.020833333333333332,0.9791666666666666,4.406552876664364,1.7773292971462644,8.0,1.656934544463888,5.152856103228744,-38.85184396373166,0.08333333333333333,0.011046866682590868,0.328125,0.10416666666666667
adult,19,3,exemplar_mismatch,r1_all_mutable,utility_router,0.9583333333333334,0.0,6.601581493430779,2.2067032907298203,9.625,1.5621945612679726,48.98382734428764,4.979127277327245,0.041666666666666664,9.177915732530821e-05,0.25,0.0
adult,19,3,exemplar_mismatch,r1_all_mutable,utility_router_guarded,0.9583333333333334,0.0,6.601581493430779,2.2067032907298203,9.625,1.5621945612679726,48.98382734428764,4.979127277327245,0.041666666666666664,9.177915732530821e-05,0.25,0.0
adult,19,3,exemplar_mismatch,r1_all_mutable,utility_router_no_geometry,0.9583333333333334,0.0,6.601581493430779,2.2067032907298203,9.625,1.5621945612679726,48.98382734428764,4.979127277327245,0.041666666666666664,9.177915732530821e-05,0.25,0.0
adult,19,3,exemplar_mismatch,r1_all_mutable,utility_router_no_shift,0.9583333333333334,0.0,6.601581493430779,2.2067032907298203,9.625,1.5621945612679726,48.98382734428764,4.979127277327245,0.041666666666666664,9.177915732530821e-05,0.25,0.0
adult,19,3,exemplar_mismatch,r2_realistic,fixed_blend,1.0,0.0,5.288001854610448,2.228131847008012,6.145833333333333,2.0201860172473527,5.898321423864218,2.5569692337411736,0.22916666666666666,0.00019830624660239582,0.25,0.0
adult,19,3,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,1.0,0.0,5.288001854610448,2.228131847008012,6.145833333333333,2.0201860172473527,5.898321423864218,2.5569692337411736,0.22916666666666666,0.00015085000147029167,0.25,0.0
adult,19,3,exemplar_mismatch,r2_realistic,knn_mean_k5,1.0,0.0,5.845611072668961,2.350662303220475,7.041666666666667,1.9857611510978532,6.495558578666972,3.154206388543928,,7.85420221897463e-07,0.0,0.0
adult,19,3,exemplar_mismatch,r2_realistic,learned_alpha,0.4791666666666667,0.0,1.1781834377790241,0.9250148719617958,2.2708333333333335,2.1246663041769653,522.4437583834056,519.1024061932825,0.22916666666666666,0.0003459270762201521,0.9200677588676635,0.0
adult,19,3,exemplar_mismatch,r2_realistic,learned_router,0.9583333333333334,0.0,4.1515215309717775,1.9380571268681244,4.916666666666667,2.0927068874167136,46.37792756408428,43.036575373961234,0.4583333333333333,0.00014475207717619995,0.46875,0.2916666666666667
adult,19,3,exemplar_mismatch,r2_realistic,learned_router_no_geometry,0.4375,0.0,1.4866785839932586,1.050717011160289,2.0625,2.149620051714652,564.4122465917504,561.0708944016275,0.3125,1.8237488499529725e-05,0.953125,0.9375
adult,19,3,exemplar_mismatch,r2_realistic,learned_router_no_shift,0.9791666666666666,0.0,4.292774111291412,1.9837724897371984,5.041666666666667,2.081757758336655,25.690454441708578,22.34910225158553,0.4583333333333333,0.00015271041290054792,0.4375,0.25
adult,19,3,exemplar_mismatch,r2_realistic,nn_positive_train,1.0,0.0,5.339118193000417,2.278158992590964,5.520833333333333,2.0233476342272625,5.918662004801173,2.5773098146781286,,1.0145813575945795e-06,0.0,0.0
adult,19,3,exemplar_mismatch,r2_realistic,projection_only,0.375,0.0,1.194601439908561,0.9536614266758024,1.75,2.1359821099096847,626.602498756395,623.261146566272,0.3125,5.577072442974895e-06,1.0,1.0
adult,19,3,exemplar_mismatch,r2_realistic,rule_router,0.375,0.0,1.194601439908561,0.9536614266758024,1.75,2.1359821099096847,626.602498756395,623.261146566272,0.3125,5.577072442974895e-06,1.0,1.0
adult,19,3,exemplar_mismatch,r2_realistic,safe_router,0.6875,0.3125,3.364854905211753,1.7730812359920125,4.0606060606060606,2.115450875638057,4.479957805440079,1.1386056153170345,0.4791666666666667,0.0032019083349344255,0.46875,0.2916666666666667
adult,19,3,exemplar_mismatch,r2_realistic,utility_router,1.0,0.0,4.179925968510077,1.9570607921418575,4.9375,2.0915818850129,4.740538251262012,1.3991860611389688,0.4583333333333333,0.00015420833127181483,0.4375,0.25
adult,19,3,exemplar_mismatch,r2_realistic,utility_router_guarded,1.0,0.0,4.179925968510077,1.9570607921418575,4.9375,2.0915818850129,4.740538251262012,1.3991860611389688,0.4583333333333333,0.00015420833127181483,0.4375,0.25
adult,19,3,exemplar_mismatch,r2_realistic,utility_router_no_geometry,1.0,0.0,5.288001854610448,2.228131847008012,6.145833333333333,2.0201860172473527,5.898321423864218,2.5569692337411736,0.22916666666666666,0.00019830624660239582,0.25,0.0
adult,19,3,exemplar_mismatch,r2_realistic,utility_router_no_shift,1.0,0.0,4.179925968510077,1.9570607921418575,4.9375,2.0915818850129,4.740538251262012,1.3991860611389688,0.4583333333333333,0.00015420833127181483,0.4375,0.25
adult,19,3,in_domain,r1_all_mutable,fixed_blend,1.0,0.0,4.756432426865152,1.8377941528096085,7.25,1.5241179872137394,5.347550124947214,3.4051842461353785,0.041666666666666664,8.971874679748684e-05,0.25,0.0
adult,19,3,in_domain,r1_all_mutable,fixed_blend_no_repair,1.0,0.0,4.756432426865152,1.8377941528096085,7.25,1.5241179872137394,5.347550124947214,3.4051842461353785,0.041666666666666664,1.4547913451679051e-05,0.25,0.0
adult,19,3,in_domain,r1_all_mutable,knn_mean_k5,1.0,0.0,6.912286189383199,2.1983655064334884,13.541666666666666,1.2641622571372475,7.77899386128712,5.836627982475285,,9.479190339334309e-07,0.0,0.0
adult,19,3,in_domain,r1_all_mutable,learned_alpha,0.8125,0.0,1.01593018193277,0.5502996018239222,6.9375,2.0029839944351884,189.16325278109807,187.22088690228622,0.8125,0.00015062291398251502,0.9084270833333364,0.08333333333333333
adult,19,3,in_domain,r1_all_mutable,learned_router,0.8958333333333334,0.0,4.489820929190993,1.725827125621452,6.833333333333333,1.574882961996723,109.23438670682384,107.29202082801201,0.020833333333333332,8.099374341933152e-05,0.328125,0.10416666666666667
adult,19,3,in_domain,r1_all_mutable,learned_router_no_geometry,0.7291666666666666,0.0,3.991268756512596,1.5454199162702171,6.0625,1.6764658854916004,275.37919697266966,273.43683109385785,0.020833333333333332,6.756457635977277e-05,0.453125,0.2708333333333333
adult,19,3,in_domain,r1_all_mutable,learned_router_no_shift,0.8958333333333334,0.0,4.489820929190993,1.725827125621452,6.833333333333333,1.574882961996723,109.23438670682384,107.29202082801201,0.020833333333333332,8.099374341933152e-05,0.328125,0.10416666666666667
adult,19,3,in_domain,r1_all_mutable,nn_positive_train,1.0,0.0,6.1867811841966835,2.3874885903449803,7.145833333333333,1.3992186625565735,6.753955650246837,4.811589771435001,,9.437426342628896e-07,0.0,0.0
adult,19,3,in_domain,r1_all_mutable,projection_only,0.0,0.0,0.47378739233083794,0.4712883912933347,1.0208333333333333,2.067008301372445,1000.8348803042032,998.8925144253916,0.0,6.545834670153757e-06,1.0,1.0
adult,19,3,in_domain,r1_all_mutable,rule_router,0.0,0.0,0.47378739233083794,0.4712883912933347,1.0208333333333333,2.067008301372445,1000.8348803042032,998.8925144253916,0.0,6.545834670153757e-06,1.0,1.0
adult,19,3,in_domain,r1_all_mutable,safe_router,0.4166666666666667,0.5833333333333334,3.8073156298118036,1.6745471125684765,5.95,1.4076411012394643,4.805363512590399,2.862997633778564,0.020833333333333332,0.006543224997585612,0.328125,0.10416666666666667
adult,19,3,in_domain,r1_all_mutable,utility_router,1.0,0.0,4.756432426865152,1.8377941528096085,7.25,1.5241179872137394,5.347550124947214,3.4051842461353785,0.041666666666666664,8.971874679748684e-05,0.25,0.0
adult,19,3,in_domain,r1_all_mutable,utility_router_guarded,1.0,0.0,4.756432426865152,1.8377941528096085,7.25,1.5241179872137394,5.347550124947214,3.4051842461353785,0.041666666666666664,8.971874679748684e-05,0.25,0.0
adult,19,3,in_domain,r1_all_mutable,utility_router_no_geometry,1.0,0.0,4.756432426865152,1.8377941528096085,7.25,1.5241179872137394,5.347550124947214,3.4051842461353785,0.041666666666666664,8.971874679748684e-05,0.25,0.0
adult,19,3,in_domain,r1_all_mutable,utility_router_no_shift,1.0,0.0,4.756432426865152,1.8377941528096085,7.25,1.5241179872137394,5.347550124947214,3.4051842461353785,0.041666666666666664,8.971874679748684e-05,0.25,0.0
adult,19,3,in_domain,r2_realistic,fixed_blend,1.0,0.0,5.024051490737295,2.144639105750455,6.0,1.6705835708364987,5.57463902636277,2.514862368426565,0.25,0.00021722083329218123,0.25,0.0
adult,19,3,in_domain,r2_realistic,fixed_blend_no_repair,1.0,0.0,5.024051490737295,2.144639105750455,6.0,1.6705835708364987,5.57463902636277,2.514862368426565,0.25,0.0001608979049099479,0.25,0.0
adult,19,3,in_domain,r2_realistic,knn_mean_k5,1.0,0.0,5.566782615422831,2.257775488957789,6.645833333333333,1.5493621852978139,6.131478609884169,3.0717019519479636,,1.2416688453716536e-06,0.0,0.0
adult,19,3,in_domain,r2_realistic,learned_alpha,0.5208333333333334,0.0,1.1788173440524075,0.93310065275015,2.0208333333333335,2.126642550768844,480.7655220600011,477.70574540206485,0.22916666666666666,0.0005017374908977979,0.9483725752936664,0.125
adult,19,3,in_domain,r2_realistic,learned_router,0.8541666666666666,0.0,3.3426404916526966,1.6966476788204883,4.145833333333333,1.9078512540273918,149.6694431797568,146.6096665218206,0.3958333333333333,0.00012973124588215945,0.578125,0.4375
adult,19,3,in_domain,r2_realistic,learned_router_no_geometry,0.375,0.0,1.194601439908561,0.9536614266758024,1.75,2.1359821099096847,626.602498756395,623.5427220984587,0.22916666666666666,6.9624972335683806e-06,1.0,1.0
adult,19,3,in_domain,r2_realistic,learned_router_no_shift,0.9375,0.0,3.583338943130887,1.7707773377294747,4.375,1.8599817494007544,66.581086205541,63.521309547604794,0.4375,0.0001449625002957255,0.515625,0.3541666666666667
adult,19,3,in_domain,r2_realistic,nn_positive_train,1.0,0.0,5.039692941091544,2.184965074304238,5.270833333333333,1.6637376765451812,5.552795259239988,2.493018601303782,,8.937471041766306e-07,0.0,0.0
adult,19,3,in_domain,r2_realistic,projection_only,0.375,0.0,1.194601439908561,0.9536614266758024,1.75,2.1359821099096847,626.602498756395,623.5427220984587,0.22916666666666666,6.9624972335683806e-06,1.0,1.0
adult,19,3,in_domain,r2_realistic,rule_router,0.375,0.0,1.194601439908561,0.9536614266758024,1.75,2.1359821099096847,626.602498756395,623.5427220984587,0.22916666666666666,6.9624972335683806e-06,1.0,1.0
adult,19,3,in_domain,r2_realistic,safe_router,0.6458333333333334,0.3541666666666667,2.932126122505697,1.6441709988582804,3.6129032258064515,1.9534793702641116,4.249639735099221,1.1898630771630156,0.4166666666666667,0.004082539582062321,0.578125,0.4375
adult,19,3,in_domain,r2_realistic,utility_router,1.0,0.0,3.812899413988456,1.8565204153560406,4.645833333333333,1.8267353518440232,4.319201383431726,1.2594247254955209,0.4583333333333333,0.00016685832815706866,0.4375,0.25
adult,19,3,in_domain,r2_realistic,utility_router_guarded,1.0,0.0,3.812899413988456,1.8565204153560406,4.645833333333333,1.8267353518440232,4.319201383431726,1.2594247254955209,0.4583333333333333,0.00016685832815706866,0.4375,0.25
adult,19,3,in_domain,r2_realistic,utility_router_no_geometry,1.0,0.0,4.603904951205312,2.0387352084778736,5.541666666666667,1.7378493389264962,5.14166568537762,2.0818890274414144,0.3333333333333333,0.00019463957869443323,0.328125,0.10416666666666667
adult,19,3,in_domain,r2_realistic,utility_router_no_shift,1.0,0.0,3.812899413988456,1.8565204153560406,4.645833333333333,1.8267353518440232,4.319201383431726,1.2594247254955209,0.4583333333333333,0.00016685832815706866,0.4375,0.25
adult,19,3,subgroup_shift,r1_all_mutable,fixed_blend,1.0,0.0,5.370647446941367,1.9632944448716378,8.095238095238095,1.6307188208795265,6.020017174835202,3.9569581750563705,0.047619047619047616,8.618097109276624e-05,0.25,0.0
adult,19,3,subgroup_shift,r1_all_mutable,fixed_blend_no_repair,1.0,0.0,5.370647446941367,1.9632944448716378,8.095238095238095,1.6307188208795265,6.020017174835202,3.9569581750563705,0.047619047619047616,1.3142862978080908e-05,0.25,0.0
adult,19,3,subgroup_shift,r1_all_mutable,knn_mean_k5,1.0,0.0,7.509022530245553,2.2242110035532683,15.761904761904763,1.484641783532538,8.519814035870672,6.456755036091843,,1.0190442914054507e-06,0.0,0.0
adult,19,3,subgroup_shift,r1_all_mutable,learned_alpha,0.8571428571428571,0.0,1.1078333197776242,0.5645000493609904,7.857142857142857,2.034181698736509,144.66296057458808,142.59990157480928,0.8571428571428571,0.000142042852184199,0.9049761904761937,0.047619047619047616
adult,19,3,subgroup_shift,r1_all_mutable,learned_router,0.9047619047619048,0.0,5.062710999447482,1.8385980265598594,7.619047619047619,1.6834381322344816,100.93427433833028,98.87121533855145,0.0,7.93095345475844e-05,0.32142857142857145,0.09523809523809523
adult,19,3,subgroup_shift,r1_all_mutable,learned_router_no_geometry,0.9523809523809523,0.0,5.206474919259119,1.897517167732535,7.857142857142857,1.670243713928094,53.4689162382531,51.405857238474255,0.047619047619047616,8.270477632149344e-05,0.2857142857142857,0.047619047619047616
adult,19,3,subgroup_shift,r1_all_mutable,learned_router_no_shift,0.9047619047619048,0.0,5.062710999447482,1.8385980265598594,7.619047619047619,1.6834381322344816,100.93427433833028,98.87121533855145,0.0,7.93095345475844e-05,0.32142857142857145,0.09523809523809523
adult,19,3,subgroup_shift,r1_all_mutable,nn_positive_train,1.0,0.0,7.006665860142668,2.5574285887280306,8.0,1.5217049466396413,7.634921602138615,5.571862602359785,,9.809543068210285e-07,0.0,0.0
adult,19,3,subgroup_shift,r1_all_mutable,projection_only,0.0,0.0,0.4817950358180997,0.47608303344666375,1.0476190476190477,2.0979671210194257,1000.848871056352,998.7858120565731,0.0,6.2904686533979e-06,1.0,1.0
adult,19,3,subgroup_shift,r1_all_mutable,rule_router,0.0,0.0,0.4817950358180997,0.47608303344666375,1.0476190476190477,2.0979671210194257,1000.848871056352,998.7858120565731,0.0,6.2904686533979e-06,1.0,1.0
adult,19,3,subgroup_shift,r1_all_mutable,safe_router,0.2857142857142857,0.7142857142857143,4.174389895582131,1.7493381897427238,6.5,1.486214000846575,5.031332118783847,2.968273119005017,0.0,0.007143500011547298,0.32142857142857145,0.09523809523809523
adult,19,3,subgroup_shift,r1_all_mutable,utility_router,1.0,0.0,5.370647446941367,1.9632944448716378,8.095238095238095,1.6307188208795265,6.020017174835202,3.9569581750563705,0.047619047619047616,8.618097109276624e-05,0.25,0.0
adult,19,3,subgroup_shift,r1_all_mutable,utility_router_guarded,1.0,0.0,5.370647446941367,1.9632944448716378,8.095238095238095,1.6307188208795265,6.020017174835202,3.9569581750563705,0.047619047619047616,8.618097109276624e-05,0.25,0.0
adult,19,3,subgroup_shift,r1_all_mutable,utility_router_no_geometry,1.0,0.0,5.370647446941367,1.9632944448716378,8.095238095238095,1.6307188208795265,6.020017174835202,3.9569581750563705,0.047619047619047616,8.618097109276624e-05,0.25,0.0
adult,19,3,subgroup_shift,r1_all_mutable,utility_router_no_shift,1.0,0.0,5.370647446941367,1.9632944448716378,8.095238095238095,1.6307188208795265,6.020017174835202,3.9569581750563705,0.047619047619047616,8.618097109276624e-05,0.25,0.0
adult,19,3,subgroup_shift,r2_realistic,fixed_blend,1.0,0.0,5.405064465932258,2.236399521309732,6.380952380952381,1.8309577366088783,5.998755745471209,2.6038066961681783,0.19047619047619047,0.00020626187324519524,0.25,0.0
adult,19,3,subgroup_shift,r2_realistic,fixed_blend_no_repair,1.0,0.0,5.405064465932258,2.236399521309732,6.380952380952381,1.8309577366088783,5.998755745471209,2.6038066961681783,0.19047619047619047,0.0001526952255516762,0.25,0.0
adult,19,3,subgroup_shift,r2_realistic,knn_mean_k5,1.0,0.0,5.569733210872742,2.2259695577528187,6.9523809523809526,1.8245526113075825,6.191035150187926,2.796086100884895,,1.019055378578958e-06,0.0,0.0
adult,19,3,subgroup_shift,r2_realistic,learned_alpha,0.42857142857142855,0.0,1.2009985485751218,0.9412337802100703,2.2857142857142856,2.1585976586268507,573.0676453402264,569.6726962909232,0.19047619047619047,0.0004130285565873961,0.9353342916918193,0.047619047619047616
adult,19,3,subgroup_shift,r2_realistic,learned_router,0.9523809523809523,0.0,3.881737525087281,1.8746538683749323,4.714285714285714,1.9965494870565292,52.03598185290765,48.64103280360464,0.42857142857142855,0.00013889046940240114,0.5,0.3333333333333333
adult,19,3,subgroup_shift,r2_realistic,learned_router_no_geometry,0.38095238095238093,0.0,1.2213484791377216,0.9708007483043813,1.7619047619047619,2.1698346398344013,620.6825379608272,617.2875889115242,0.2857142857142857,6.02858407156808e-06,1.0,1.0
adult,19,3,subgroup_shift,r2_realistic,learned_router_no_shift,0.9523809523809523,0.0,4.167451810801567,1.9419973713450798,5.0,1.9735378089598876,52.332530101193164,48.93758105189014,0.42857142857142855,0.00014938094231873602,0.4642857142857143,0.2857142857142857
adult,19,3,subgroup_shift,r2_realistic,nn_positive_train,1.0,0.0,5.441521642661111,2.275076033687539,5.714285714285714,1.8342595609231205,6.002374862513865,2.6074258132108343,,1.1333253323322252e-06,0.0,0.0
adult,19,3,subgroup_shift,r2_realistic,projection_only,0.38095238095238093,0.0,1.2213484791377216,0.9708007483043813,1.7619047619047619,2.1698346398344013,620.6825379608272,617.2875889115242,0.2857142857142857,6.02858407156808e-06,1.0,1.0
adult,19,3,subgroup_shift,r2_realistic,rule_router,0.38095238095238093,0.0,1.2213484791377216,0.9708007483043813,1.7619047619047619,2.1698346398344013,620.6825379608272,617.2875889115242,0.2857142857142857,6.02858407156808e-06,1.0,1.0
adult,19,3,subgroup_shift,r2_realistic,safe_router,0.6666666666666666,0.3333333333333333,3.074444468614434,1.6937687887546817,3.7857142857142856,2.074719237143556,4.3127649557528445,0.9178159064498134,0.42857142857142855,0.003449795229936955,0.5,0.3333333333333333
adult,19,3,subgroup_shift,r2_realistic,utility_router,1.0,0.0,3.9328310217307227,1.8903100552961025,4.761904761904762,1.9963226438382502,4.470374656401698,1.075425607098667,0.42857142857142855,0.00014899999258061238,0.4642857142857143,0.2857142857142857
adult,19,3,subgroup_shift,r2_realistic,utility_router_guarded,1.0,0.0,3.9328310217307227,1.8903100552961025,4.761904761904762,1.9963226438382502,4.470374656401698,1.075425607098667,0.42857142857142855,0.00014899999258061238,0.4642857142857143,0.2857142857142857
adult,19,3,subgroup_shift,r2_realistic,utility_router_no_geometry,1.0,0.0,5.156979788225055,2.173650057606363,6.142857142857143,1.857162153747155,5.742696968429986,2.347747919126954,0.23809523809523808,0.00019652378146665768,0.2857142857142857,0.047619047619047616
adult,19,3,subgroup_shift,r2_realistic,utility_router_no_shift,1.0,0.0,3.9328310217307227,1.8903100552961025,4.761904761904762,1.9963226438382502,4.470374656401698,1.075425607098667,0.42857142857142855,0.00014899999258061238,0.4642857142857143,0.2857142857142857
bank,7,3,covariate_shift,r1_all_mutable,fixed_blend,1.0,0.0,6.295333427451199,2.093975304523076,11.654545454545454,1.9089473962738852,7.1644028096195544,0.7139861261434161,0.8727272727272727,9.116182230751416e-05,0.25,0.0
