dataset,model_family,seed,depth,setting,constraint,method,n_subgroups,valid_gap,cost_l1_gap,regret_gap,route_accuracy_gap
adult,logistic,7,3,covariate_shift,r2_realistic,safe_router,2,0.26666666666666666,0.25905024654357445,57.71814092584431,0.0444444444444444
adult,logistic,7,3,covariate_shift,r2_realistic,utility_router,2,0.46666666666666673,2.427911686228208,445.8638673360803,0.2888888888888889
adult,logistic,7,3,covariate_shift,r2_realistic,utility_router_guarded,2,0.24444444444444446,3.1545083454321285,224.42171057031862,0.2888888888888889
adult,logistic,7,3,covariate_shift,r2_realistic,utility_router_no_geometry,2,0.26666666666666666,3.2424476388012153,246.70977291154117,0.1777777777777778
adult,logistic,7,3,covariate_shift,r2_realistic,utility_router_no_shift,2,0.46666666666666673,2.6993604313841413,446.15193810269,0.3888888888888889
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,fixed_blend,2,0.23333333333333328,0.4130584471467582,0.4052280942958939,0.22380952380952382
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,fixed_blend_no_repair,2,0.23333333333333328,0.4130584471467582,0.4052280942958939,0.22380952380952382
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,knn_mean_k5,2,0.0,0.09787429251148971,234.44606965179725,
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,learned_alpha,2,0.3285714285714286,0.12961815909290486,94.3473661997997,0.009523809523809518
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,learned_router,2,0.23809523809523808,1.9124911436935608,1.947231543156306,0.44761904761904764
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,learned_router_no_geometry,2,0.23809523809523808,2.2182077394583355,1.6200687204046886,0.5142857142857142
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,learned_router_no_shift,2,0.23333333333333328,0.6788476483724795,1.535381427801895,0.3714285714285714
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,nn_positive_train,2,0.0,0.3933148090463874,233.79204567669314,
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,projection_only,2,0.004761904761904759,0.4722893614478723,238.3270289111959,0.23809523809523808
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,rule_router,2,0.004761904761904759,0.4722893614478723,238.3270289111959,0.23809523809523808
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,safe_router,2,0.23809523809523808,1.8649437949095402,2.351288131499558,0.44761904761904764
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,utility_router,2,0.23333333333333328,0.1395922512329637,0.9836789555577288,0.2952380952380952
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,utility_router_guarded,2,0.23333333333333328,0.1395922512329637,0.9836789555577288,0.2952380952380952
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,utility_router_no_geometry,2,0.23333333333333328,0.5057680187338587,0.3076992021827656,0.22857142857142854
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,utility_router_no_shift,2,0.23333333333333328,0.1395922512329637,0.9836789555577288,0.2952380952380952
adult,logistic,7,3,exemplar_mismatch,r2_realistic,fixed_blend,2,0.0888888888888888,0.6679955027753497,1.1939944682612835,0.1222222222222222
adult,logistic,7,3,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,2,0.18888888888888888,0.6679955027753497,101.19271920048607,0.1222222222222222
adult,logistic,7,3,exemplar_mismatch,r2_realistic,knn_mean_k5,2,0.0,1.7522731080566052,88.83865808680599,
adult,logistic,7,3,exemplar_mismatch,r2_realistic,learned_alpha,2,0.0444444444444444,0.9510314829972502,132.4915577189012,0.1333333333333333
adult,logistic,7,3,exemplar_mismatch,r2_realistic,learned_router,2,0.0444444444444444,0.7540892525088037,43.41297392192115,0.033333333333333326
adult,logistic,7,3,exemplar_mismatch,r2_realistic,learned_router_no_geometry,2,0.0444444444444444,1.011111111111111,43.68546670623158,0.06666666666666671
adult,logistic,7,3,exemplar_mismatch,r2_realistic,learned_router_no_shift,2,0.0444444444444444,0.7540892525088037,43.41297392192115,0.033333333333333326
adult,logistic,7,3,exemplar_mismatch,r2_realistic,nn_positive_train,2,0.18888888888888888,0.5758458555523172,101.2867571632352,
adult,logistic,7,3,exemplar_mismatch,r2_realistic,projection_only,2,0.0444444444444444,1.2111111111111112,43.89629296831083,0.06666666666666671
adult,logistic,7,3,exemplar_mismatch,r2_realistic,rule_router,2,0.0444444444444444,1.2111111111111112,43.89629296831083,0.06666666666666671
adult,logistic,7,3,exemplar_mismatch,r2_realistic,safe_router,2,0.0444444444444444,0.5,73.28717155931065,0.0444444444444444
adult,logistic,7,3,exemplar_mismatch,r2_realistic,utility_router,2,0.05555555555555558,0.12163468761877994,142.46355869651308,0.1222222222222222
adult,logistic,7,3,exemplar_mismatch,r2_realistic,utility_router_guarded,2,0.0888888888888888,0.05133423227203249,1.8427733438399116,0.34444444444444444
adult,logistic,7,3,exemplar_mismatch,r2_realistic,utility_router_no_geometry,2,0.05555555555555558,0.4190171343200779,142.15901368531274,0.2333333333333333
adult,logistic,7,3,exemplar_mismatch,r2_realistic,utility_router_no_shift,2,0.05555555555555558,0.12163468761877994,142.46355869651308,0.1222222222222222
adult,logistic,7,3,in_domain,r1_all_mutable,fixed_blend,2,0.37619047619047613,2.2611714516627175,2.1203598615454236,0.05714285714285716
adult,logistic,7,3,in_domain,r1_all_mutable,fixed_blend_no_repair,2,0.37619047619047613,2.2611714516627175,2.1203598615454236,0.05714285714285716
adult,logistic,7,3,in_domain,r1_all_mutable,knn_mean_k5,2,0.0,3.0631694379137704,373.10353426959574,
adult,logistic,7,3,in_domain,r1_all_mutable,learned_alpha,2,0.19523809523809524,0.9522328907514253,180.14628610002092,0.12380952380952381
adult,logistic,7,3,in_domain,r1_all_mutable,learned_router,2,0.3095238095238095,0.5453485738790413,66.37505675884375,0.3095238095238096
adult,logistic,7,3,in_domain,r1_all_mutable,learned_router_no_geometry,2,0.3095238095238095,0.5453485738790413,66.37505675884375,0.3095238095238096
adult,logistic,7,3,in_domain,r1_all_mutable,learned_router_no_shift,2,0.37619047619047613,0.5279201436330956,0.28412763855310863,0.23809523809523808
adult,logistic,7,3,in_domain,r1_all_mutable,nn_positive_train,2,0.0,2.857465481734333,373.48141466313655,
adult,logistic,7,3,in_domain,r1_all_mutable,projection_only,2,0.004761904761904759,0.4722893614478723,380.76698623433197,0.380952380952381
adult,logistic,7,3,in_domain,r1_all_mutable,rule_router,2,0.004761904761904759,0.4722893614478723,380.76698623433197,0.380952380952381
