dataset,model_family,seed,depth,setting,constraint,method,valid,abstained,cost_l1,cost_l2,sparsity,plausibility,utility,regret,route_accuracy,runtime_sec,chosen_alpha,projection_route
adult,logistic,7,3,in_domain,r1_all_mutable,nn_positive_train,1.0,0.0,6.257681844058476,2.441619733524283,6.9655172413793105,1.4066955955555727,6.816962045460778,-443.7429714112239,,9.06899442960476e-07,0.0,0.0
adult,logistic,7,3,in_domain,r1_all_mutable,projection_only,0.06896551724137931,0.0,0.5848187772678377,0.5080193181913248,1.0,2.198147464061579,931.9990236554977,481.43909019881306,0.5172413793103449,6.47240286243373e-06,1.0,1.0
adult,logistic,7,3,in_domain,r1_all_mutable,rule_router,0.06896551724137931,0.0,0.5848187772678377,0.5080193181913248,1.0,2.198147464061579,931.9990236554977,481.43909019881306,0.5172413793103449,6.47240286243373e-06,1.0,1.0
adult,logistic,7,3,in_domain,r1_all_mutable,safe_router,0.5172413793103449,0.10344827586206896,2.654086032283904,1.241614272033375,4.1923076923076925,1.8712762757639552,485.8336877692736,35.273754312588935,0.4827586206896552,0.0011864034338565223,0.5086206896551724,0.3448275862068966
adult,logistic,7,3,in_domain,r1_all_mutable,utility_router,0.5517241379310345,0.0,4.669438673801699,1.8281666053519368,7.0,1.532924182958683,453.525239370211,2.965305913526363,0.20689655172413793,0.00010203447289251048,0.27586206896551724,0.034482758620689655
adult,logistic,7,3,in_domain,r1_all_mutable,utility_router_guarded,0.5517241379310345,0.0,4.669438673801699,1.8281666053519368,7.0,1.532924182958683,453.525239370211,2.965305913526363,0.20689655172413793,0.00010203447289251048,0.27586206896551724,0.034482758620689655
adult,logistic,7,3,in_domain,r1_all_mutable,utility_router_no_geometry,0.5517241379310345,0.0,4.4365541882519075,1.7425294460015173,6.724137931034483,1.5761673085991448,453.28504825005905,2.725114793374365,0.2413793103448276,9.758619928796743e-05,0.3017241379310345,0.06896551724137931
adult,logistic,7,3,in_domain,r1_all_mutable,utility_router_no_shift,0.5517241379310345,0.0,4.669438673801699,1.8281666053519368,7.0,1.532924182958683,453.525239370211,2.965305913526363,0.20689655172413793,0.00010203447289251048,0.27586206896551724,0.034482758620689655
adult,logistic,7,3,in_domain,r2_realistic,fixed_blend,0.7368421052631579,0.0,4.12645659741901,1.9342526463614156,4.473684210526316,1.8924606388873735,267.79190464062054,2.0457120099589385,0.15789473684210525,0.0003762789573030252,0.25,0.0
adult,logistic,7,3,in_domain,r2_realistic,fixed_blend_no_repair,0.631578947368421,0.0,4.143102052761679,1.9365270823254357,4.473684210526316,1.882617955204512,373.07023158814764,107.32403895748602,0.15789473684210525,0.00015507368248348174,0.25,0.0
adult,logistic,7,3,in_domain,r2_realistic,knn_mean_k5,1.0,0.0,5.985077687041031,2.3949727739496374,7.105263157894737,1.552215719574629,6.5731732028719625,-259.1730194277896,,9.210535178059026e-07,0.0,0.0
adult,logistic,7,3,in_domain,r2_realistic,learned_alpha,0.47368421052631576,0.0,1.7509002225564902,1.1664057646459147,2.5789473684210527,2.2198324002928134,528.5286119247057,262.7824192940441,0.10526315789473684,0.0004168263403698802,0.7771760653669516,0.0
adult,logistic,7,3,in_domain,r2_realistic,learned_router,0.47368421052631576,0.0,1.9977860294124148,1.2633677398782297,2.210526315789474,2.2312683766634556,528.7587920753856,263.012599444724,0.3157894736842105,0.00018036314653918932,0.7631578947368421,0.6842105263157895
adult,logistic,7,3,in_domain,r2_realistic,learned_router_no_geometry,0.47368421052631576,0.0,2.1107940897509825,1.2944831421408123,2.3684210526315788,2.2291514054644708,528.8793773268865,263.1331846962249,0.2631578947368421,0.00025764735734188244,0.7236842105263158,0.631578947368421
adult,logistic,7,3,in_domain,r2_realistic,learned_router_no_shift,0.5263157894736842,0.0,2.189743415385516,1.367531889864512,2.4210526315789473,2.1798874429759514,476.32198968972665,210.57579705906505,0.3684210526315789,0.00018852630532101582,0.7236842105263158,0.631578947368421
adult,logistic,7,3,in_domain,r2_realistic,nn_positive_train,0.7894736842105263,0.0,4.3662413335068,2.0630980811660624,4.473684210526316,1.8657658403704742,215.39610620956236,-50.350086421099235,,8.736786089445415e-07,0.0,0.0
adult,logistic,7,3,in_domain,r2_realistic,projection_only,0.42105263157894735,0.0,1.4736842105263157,1.0369796608445272,1.4736842105263157,2.283969997442801,580.8373323417217,315.0911397110601,0.5789473684210527,5.7263103754896864e-06,1.0,1.0
adult,logistic,7,3,in_domain,r2_realistic,rule_router,0.42105263157894735,0.0,1.4736842105263157,1.0369796608445272,1.4736842105263157,2.283969997442801,580.8373323417217,315.0911397110601,0.5789473684210527,5.7263103754896864e-06,1.0,1.0
adult,logistic,7,3,in_domain,r2_realistic,safe_router,0.47368421052631576,0.5263157894736842,1.8254211233254765,1.2870514736912522,2.0,2.122165077251759,162.1852149437482,-103.5609776869134,0.5263157894736842,0.005149878953632556,0.7631578947368421,0.6842105263157895
adult,logistic,7,3,in_domain,r2_realistic,utility_router,0.631578947368421,0.0,3.0279368882383264,1.6416210245866072,3.3157894736842106,2.0693416027065097,371.9251802339075,106.17898760324586,0.2631578947368421,0.0003122105324444802,0.5263157894736842,0.3684210526315789
adult,logistic,7,3,in_domain,r2_realistic,utility_router_guarded,0.7368421052631579,0.0,3.421175386360845,1.7458343276448502,3.6842105263157894,2.0254172543004034,267.0670932376638,1.3209006070022007,0.3157894736842105,0.00032902105196722244,0.4473684210526316,0.2631578947368421
adult,logistic,7,3,in_domain,r2_realistic,utility_router_no_geometry,0.47368421052631576,0.0,2.519522392761162,1.4024109423753368,2.789473684210526,2.1576358074326065,529.2984309217708,263.5522382911092,0.15789473684210525,0.00028313157197676207,0.6447368421052632,0.5263157894736842
adult,logistic,7,3,in_domain,r2_realistic,utility_router_no_shift,0.5789473684210527,0.0,2.668175840390173,1.5520596686973447,2.8947368421052633,2.1188221824556854,424.18336758881117,158.43717495814954,0.2631578947368421,0.00028917894355560606,0.6052631578947368,0.47368421052631576
adult,logistic,7,3,subgroup_shift,r1_all_mutable,fixed_blend,0.35714285714285715,0.0,6.009037517876016,2.1491807891766586,8.928571428571429,1.7393781358222522,649.5735156668208,4.240373187091935,0.14285714285714285,0.00011931428785568901,0.25,0.0
adult,logistic,7,3,subgroup_shift,r1_all_mutable,fixed_blend_no_repair,0.35714285714285715,0.0,6.009037517876016,2.1491807891766586,8.928571428571429,1.7393781358222522,649.5735156668208,4.240373187091935,0.14285714285714285,1.3807164837739297e-05,0.25,0.0
adult,logistic,7,3,subgroup_shift,r1_all_mutable,knn_mean_k5,1.0,0.0,8.74304033636829,2.5128232822826773,16.857142857142858,1.5423958236594864,9.817256852774355,-635.5158856269545,,7.499890801097666e-07,0.0,0.0
adult,logistic,7,3,subgroup_shift,r1_all_mutable,learned_alpha,0.07142857142857142,0.0,2.1963905046433854,0.9371301651589936,8.928571428571429,2.2037981589034947,931.544817371336,286.21167489160723,0.14285714285714285,0.0002052142850256392,0.7933975144197314,0.0
adult,logistic,7,3,subgroup_shift,r1_all_mutable,learned_router,0.35714285714285715,0.0,3.100471508702349,1.328330062771777,4.928571428571429,2.110483310124627,646.5206154337924,1.187472954063624,0.6428571428571429,5.2414260738130126e-05,0.625,0.5
adult,logistic,7,3,subgroup_shift,r1_all_mutable,learned_router_no_geometry,0.35714285714285715,0.0,3.100471508702349,1.328330062771777,4.928571428571429,2.110483310124627,646.5206154337924,1.187472954063624,0.6428571428571429,5.2414260738130126e-05,0.625,0.5
adult,logistic,7,3,subgroup_shift,r1_all_mutable,learned_router_no_shift,0.35714285714285715,0.0,3.590142049341471,1.4561007243596602,5.642857142857143,2.0829033144360527,647.0418632607925,1.708720781063738,0.5714285714285714,6.182855161439096e-05,0.5714285714285714,0.42857142857142855
adult,logistic,7,3,subgroup_shift,r1_all_mutable,nn_positive_train,1.0,0.0,7.7356812311624426,2.790529364237041,8.5,1.6629851346861242,8.41012900136536,-636.9230134783635,,8.785698030676161e-07,0.0,0.0
