dataset,constraint,query_id,utility_guarded,valid_guarded,utility_tree_milp,valid_tree_milp,milp_better,guarded_better,tie
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=in_domain|row=0,4.2966904241773305,1.0,2.388902253534196,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=in_domain|row=9,5.232785529182037,1.0,2.416809201534511,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=in_domain|row=10,5.810243248897057,1.0,2.4116924068592285,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=in_domain|row=14,5.247430958408373,1.0,2.4081641487516507,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=in_domain|row=20,5.030233018535762,1.0,2.395246150706714,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=in_domain|row=22,2.025902119090788,1.0,2.288204582908563,1.0,0,1,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=in_domain|row=24,5.382779756388406,1.0,2.415244952398637,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=in_domain|row=25,4.562195746337781,1.0,2.3861184718412334,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=in_domain|row=27,7.292507545106318,1.0,2.455883036015185,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=in_domain|row=29,3.631845018777093,1.0,2.349405142705226,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=in_domain|row=31,6.516273967283979,1.0,2.4802601821528465,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=in_domain|row=33,4.435924974081488,1.0,0.9006394736322718,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=in_domain|row=37,6.805623409015934,1.0,2.4822190730095763,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=in_domain|row=39,7.528961902217902,1.0,2.478733416954497,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=in_domain|row=40,7.46858421364567,1.0,2.4604885108844776,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=in_domain|row=45,4.234470893010664,1.0,2.3654528765318243,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=in_domain|row=46,3.955360851570315,1.0,1.2654322305897878,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=in_domain|row=50,4.900949283311165,1.0,2.342998753731586,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=in_domain|row=57,5.028074878287721,1.0,2.469510902605146,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=in_domain|row=58,6.194556322038198,1.0,2.441463929338343,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=0,5.037709254824206,1.0,2.3914136105956074,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=9,6.010180416108482,1.0,2.428239671236929,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=10,6.117395694451738,1.0,2.430692407855464,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=14,4.975173373430937,1.0,2.4215335451299245,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=20,5.275748572758116,1.0,2.37091252829012,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=22,3.488131821928465,1.0,2.35682037294294,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=24,6.837703930931951,1.0,2.450569701544741,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=25,4.739114101856741,1.0,2.417366523120009,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=27,7.239680714900959,1.0,2.4492472380260097,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=29,5.090359142753594,1.0,2.3777883022380504,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=31,6.76885242302121,1.0,2.498714705074921,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=37,7.281595380145629,1.0,2.4911969407159384,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=39,8.354733527879722,1.0,2.5030968619719447,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=40,7.167460435131902,1.0,2.467441371302961,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=45,4.975417898340645,1.0,2.369254818675291,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=46,4.595167774600464,1.0,2.339965003235613,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=50,4.89356633270043,1.0,2.3825972826545154,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=57,5.278839187275207,1.0,2.4618206710641504,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=58,7.605189888973813,1.0,2.4907590467052096,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=covariate_shift|row=59,7.841999967031799,1.0,2.4912012666786936,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=0,5.858878349624254,1.0,2.388902253534196,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=9,8.238644299380464,1.0,2.416809201534511,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=10,5.810243248897057,1.0,2.4116924068592285,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=14,7.597244198651075,1.0,2.4081641487516507,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=20,7.772165738539196,1.0,2.395246150706714,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=22,7.107871123375651,1.0,2.288204582908563,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=24,7.035616684071422,1.0,2.415244952398637,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=25,6.145358695277685,1.0,2.3861184718412334,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=27,7.945177933765557,1.0,2.455883036015185,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=29,5.509550731243567,1.0,2.349405142705226,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=31,8.220548431000497,1.0,2.4802601821528465,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=33,5.731672729467031,1.0,0.9006394736322718,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=37,9.164231619506154,1.0,2.4822190730095763,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=39,7.473007088719657,1.0,2.478733416954497,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=40,7.745694915661719,1.0,2.4604885108844776,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=45,5.796948507753391,1.0,2.3654528765318243,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=46,5.685424186672684,1.0,1.2654322305897878,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=50,5.641645892580591,1.0,2.342998753731586,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=57,10.434667077553566,1.0,2.469510902605146,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=exemplar_mismatch|row=58,6.766766349136093,1.0,2.441463929338343,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=subgroup_shift|row=1,5.810243248897057,1.0,2.4116924068592285,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=subgroup_shift|row=6,5.030233018535762,1.0,2.395246150706714,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=subgroup_shift|row=8,5.382779756388406,1.0,2.415244952398637,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=subgroup_shift|row=10,7.292507545106318,1.0,2.455883036015185,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=subgroup_shift|row=11,6.516273967283979,1.0,2.4802601821528465,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=subgroup_shift|row=12,4.435924974081488,1.0,0.9006394736322718,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=subgroup_shift|row=13,6.805623409015934,1.0,2.4822190730095763,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=subgroup_shift|row=15,7.528961902217902,1.0,2.478733416954497,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=subgroup_shift|row=16,7.46858421364567,1.0,2.4604885108844776,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=subgroup_shift|row=18,4.900949283311165,1.0,2.342998753731586,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=subgroup_shift|row=20,6.194556322038198,1.0,2.441463929338343,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=subgroup_shift|row=21,6.297513125155666,1.0,2.4705611824725118,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=subgroup_shift|row=22,4.5902253293982005,1.0,2.403779508145656,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=subgroup_shift|row=23,5.817627705246311,1.0,2.417490396805842,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=subgroup_shift|row=24,4.321506310594138,1.0,2.3741361543567048,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=subgroup_shift|row=25,8.55658927239567,1.0,2.5123864262999915,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=subgroup_shift|row=27,4.172022446041737,1.0,3.546204960932537,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=subgroup_shift|row=28,5.784645563339194,1.0,2.4132996610543644,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=subgroup_shift|row=29,3.9995869908954447,1.0,2.3891078755933046,1.0,1,0,0
adult,r1_all_mutable,adult|seed=19|depth=3|constraint=r1_all_mutable|setting=subgroup_shift|row=33,5.055093058333948,1.0,0.9584021453920128,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=in_domain|row=0,5.089592249989408,1.0,2.388902253534196,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=in_domain|row=9,2.4168091698622285,1.0,2.416809201534511,1.0,0,1,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=in_domain|row=10,4.61055571981296,1.0,2.4116924068592285,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=in_domain|row=14,5.999993760208847,1.0,2.4081641487516507,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=in_domain|row=20,2.395246106106004,1.0,2.395246150706714,1.0,0,1,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=in_domain|row=22,2.5972616517653377,1.0,2.288204582908563,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=in_domain|row=24,6.798242273457903,1.0,2.415244952398637,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=in_domain|row=25,4.505826523518432,1.0,2.3861184718412334,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=in_domain|row=27,2.4558829458561826,1.0,2.455883036015185,1.0,0,1,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=in_domain|row=29,4.697261651765337,1.0,2.349405142705226,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=in_domain|row=31,2.4802601217146565,1.0,2.4802601821528465,1.0,0,1,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=in_domain|row=33,4.618054946094923,1.0,0.9006394736322718,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=in_domain|row=37,2.482219018957627,1.0,2.4822190730095763,1.0,0,1,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=in_domain|row=39,7.243048801059103,1.0,2.478733416954497,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=in_domain|row=40,7.294114764114266,1.0,2.4604885108844776,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=in_domain|row=45,5.0885302072466905,1.0,2.3654528765318243,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=in_domain|row=46,4.584558459027629,1.0,1.2654322305897878,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=in_domain|row=50,5.019360221241971,1.0,2.342998753731586,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=in_domain|row=57,2.4695108576173257,1.0,2.469510902605146,1.0,0,1,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=in_domain|row=58,5.871098352451667,1.0,2.441463929338343,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=covariate_shift|row=0,5.349157187297876,1.0,2.3914136105956074,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=covariate_shift|row=9,2.428239604472117,1.0,2.428239671236929,1.0,0,1,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=covariate_shift|row=10,5.5913160509006845,1.0,2.430692407855464,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=covariate_shift|row=14,5.957670939368124,1.0,2.4215335451299245,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=covariate_shift|row=20,2.370912510715755,1.0,2.37091252829012,1.0,0,1,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=covariate_shift|row=22,3.3055790546494728,1.0,2.35682037294294,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=covariate_shift|row=24,7.471257395152179,1.0,2.450569701544741,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=covariate_shift|row=25,4.657980090222967,1.0,2.417366523120009,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=covariate_shift|row=27,2.4492472151551565,1.0,2.4492472380260097,1.0,0,1,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=covariate_shift|row=29,5.405579054649472,1.0,2.3777883022380504,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=covariate_shift|row=31,2.4987146887900047,1.0,2.498714705074921,1.0,0,1,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=covariate_shift|row=37,2.4911969325071155,1.0,2.4911969407159384,1.0,0,1,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=covariate_shift|row=39,7.760245320950561,1.0,2.5030968619719447,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=covariate_shift|row=40,7.698127609035297,1.0,2.467441371302961,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=covariate_shift|row=45,5.349988732361164,1.0,2.369254818675291,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=covariate_shift|row=46,4.326628652927178,1.0,2.339965003235613,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=covariate_shift|row=50,5.764009024139533,1.0,2.3825972826545154,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=covariate_shift|row=57,2.4618206508880207,1.0,2.4618206710641504,1.0,0,1,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=covariate_shift|row=58,7.755204445772617,1.0,2.4907590467052096,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=covariate_shift|row=59,7.707003178441764,1.0,2.4912012666786936,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=exemplar_mismatch|row=0,5.169489377482927,1.0,2.388902253534196,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=exemplar_mismatch|row=9,2.4168091698622285,1.0,2.416809201534511,1.0,0,1,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=exemplar_mismatch|row=10,4.61055571981296,1.0,2.4116924068592285,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=exemplar_mismatch|row=14,7.002810836732882,1.0,2.4081641487516507,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=exemplar_mismatch|row=20,2.395246106106004,1.0,2.395246150706714,1.0,0,1,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=exemplar_mismatch|row=22,6.872233627977941,1.0,2.288204582908563,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=exemplar_mismatch|row=24,6.866275363602109,1.0,2.415244952398637,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=exemplar_mismatch|row=25,5.045836691846372,1.0,2.3861184718412334,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=exemplar_mismatch|row=27,2.4558829458561826,1.0,2.455883036015185,1.0,0,1,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=exemplar_mismatch|row=29,4.772233627977942,1.0,2.349405142705226,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=exemplar_mismatch|row=31,2.4802601217146565,1.0,2.4802601821528465,1.0,0,1,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=exemplar_mismatch|row=33,3.8303208326282174,1.0,0.9006394736322718,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=exemplar_mismatch|row=37,2.482219018957627,1.0,2.4822190730095763,1.0,0,1,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=exemplar_mismatch|row=39,5.484223670150432,1.0,2.478733416954497,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=exemplar_mismatch|row=40,7.350953216565569,1.0,2.4604885108844776,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=exemplar_mismatch|row=45,5.169228747131729,1.0,2.3654528765318243,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=exemplar_mismatch|row=46,4.7283587912796365,1.0,1.2654322305897878,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=exemplar_mismatch|row=50,3.8760244797780654,1.0,2.342998753731586,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=exemplar_mismatch|row=57,2.4695108576173257,1.0,2.469510902605146,1.0,0,1,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=exemplar_mismatch|row=58,5.457332864940293,1.0,2.441463929338343,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=subgroup_shift|row=1,4.61055571981296,1.0,2.4116924068592285,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=subgroup_shift|row=6,2.395246106106004,1.0,2.395246150706714,1.0,0,1,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=subgroup_shift|row=8,6.798242273457903,1.0,2.415244952398637,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=subgroup_shift|row=10,2.4558829458561826,1.0,2.455883036015185,1.0,0,1,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=subgroup_shift|row=11,2.4802601217146565,1.0,2.4802601821528465,1.0,0,1,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=subgroup_shift|row=12,4.618054946094923,1.0,0.9006394736322718,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=subgroup_shift|row=13,2.482219018957627,1.0,2.4822190730095763,1.0,0,1,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=subgroup_shift|row=15,7.243048801059103,1.0,2.478733416954497,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=subgroup_shift|row=16,7.294114764114266,1.0,2.4604885108844776,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=subgroup_shift|row=18,5.019360221241971,1.0,2.342998753731586,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=subgroup_shift|row=20,5.871098352451667,1.0,2.441463929338343,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=subgroup_shift|row=21,6.610015244126628,1.0,2.4705611824725118,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=subgroup_shift|row=22,4.756666971646488,1.0,2.403779508145656,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=subgroup_shift|row=23,4.775920681905704,1.0,2.417490396805842,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=subgroup_shift|row=24,5.147982592954722,1.0,2.3741361543567048,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=subgroup_shift|row=25,2.51238638047818,1.0,2.5123864262999915,1.0,0,1,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=subgroup_shift|row=27,2.8027934309483893,1.0,3.544115926414249,1.0,0,1,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=subgroup_shift|row=28,7.209421959674156,1.0,2.4132996610543644,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=subgroup_shift|row=29,4.504428218504233,1.0,2.3891078755933046,1.0,1,0,0
adult,r2_realistic,adult|seed=19|depth=3|constraint=r2_realistic|setting=subgroup_shift|row=33,1.6757385187988842,1.0,0.9584021453920128,1.0,1,0,0
german,r1_all_mutable,german|seed=7|depth=3|constraint=r1_all_mutable|setting=in_domain|row=0,10.05719930947228,1.0,1.059578219786658,1.0,1,0,0
german,r1_all_mutable,german|seed=7|depth=3|constraint=r1_all_mutable|setting=in_domain|row=2,9.194463052952964,1.0,1.55421847191794,1.0,1,0,0
german,r1_all_mutable,german|seed=7|depth=3|constraint=r1_all_mutable|setting=in_domain|row=4,7.5073994498318175,1.0,0.9713637477091456,1.0,1,0,0
german,r1_all_mutable,german|seed=7|depth=3|constraint=r1_all_mutable|setting=in_domain|row=8,0.5591508726124499,1.0,0.5591509363084374,1.0,0,1,0
german,r1_all_mutable,german|seed=7|depth=3|constraint=r1_all_mutable|setting=in_domain|row=9,9.400976261999284,1.0,1.065722319075008,1.0,1,0,0
german,r1_all_mutable,german|seed=7|depth=3|constraint=r1_all_mutable|setting=in_domain|row=11,0.65147779371052,1.0,0.6514778892112676,1.0,0,1,0
german,r1_all_mutable,german|seed=7|depth=3|constraint=r1_all_mutable|setting=in_domain|row=12,0.8419979556885093,1.0,0.8419980081558732,1.0,0,1,0
german,r1_all_mutable,german|seed=7|depth=3|constraint=r1_all_mutable|setting=in_domain|row=13,0.5412892551957303,1.0,0.5412892635171753,1.0,0,1,0
german,r1_all_mutable,german|seed=7|depth=3|constraint=r1_all_mutable|setting=in_domain|row=16,8.659429599123781,1.0,2.4413990887235384,1.0,1,0,0
german,r1_all_mutable,german|seed=7|depth=3|constraint=r1_all_mutable|setting=in_domain|row=17,0.573032999175167,1.0,0.5730330479692344,1.0,0,1,0
german,r1_all_mutable,german|seed=7|depth=3|constraint=r1_all_mutable|setting=in_domain|row=19,10.486144941615292,1.0,1.047803621226341,1.0,1,0,0
german,r1_all_mutable,german|seed=7|depth=3|constraint=r1_all_mutable|setting=in_domain|row=20,11.623503160233742,1.0,1.498927325893329,1.0,1,0,0
