dataset,seed,depth,setting,constraint,method,subgroup,valid,abstained,cost_l1,regret,route_accuracy
adult,7,2,covariate_shift,r1_all_mutable,fixed_blend,Female,0.9230769230769231,0.0,5.895340332179801,3.8818511008345222,0.23076923076923078
adult,7,2,covariate_shift,r1_all_mutable,fixed_blend,Male,1.0,0.0,4.974921782311799,2.7707896596744317,0.2727272727272727
adult,7,2,covariate_shift,r1_all_mutable,fixed_blend_no_repair,Female,0.9230769230769231,0.0,5.895340332179801,3.8818511008345222,0.23076923076923078
adult,7,2,covariate_shift,r1_all_mutable,fixed_blend_no_repair,Male,1.0,0.0,4.974921782311799,2.7707896596744317,0.2727272727272727
adult,7,2,covariate_shift,r1_all_mutable,knn_mean_k5,Female,1.0,0.0,8.181928041194542,-70.32454594923318,
adult,7,2,covariate_shift,r1_all_mutable,knn_mean_k5,Male,1.0,0.0,7.338732308856577,5.467684812850083,
adult,7,2,covariate_shift,r1_all_mutable,learned_alpha,Female,0.6923076923076923,0.0,1.4743710082086343,230.3018541992579,0.6923076923076923
adult,7,2,covariate_shift,r1_all_mutable,learned_alpha,Male,0.7272727272727273,0.0,1.04113164937851,271.6778916388664,0.7272727272727273
adult,7,2,covariate_shift,r1_all_mutable,learned_router,Female,0.9230769230769231,0.0,5.484638838989939,3.4453291218509303,0.3076923076923077
adult,7,2,covariate_shift,r1_all_mutable,learned_router,Male,1.0,0.0,4.974921782311799,2.7707896596744317,0.2727272727272727
adult,7,2,covariate_shift,r1_all_mutable,learned_router_no_geometry,Female,0.9230769230769231,0.0,5.484638838989939,3.4453291218509303,0.3076923076923077
adult,7,2,covariate_shift,r1_all_mutable,learned_router_no_geometry,Male,1.0,0.0,4.974921782311799,2.7707896596744317,0.2727272727272727
adult,7,2,covariate_shift,r1_all_mutable,learned_router_no_shift,Female,0.9230769230769231,0.0,5.484638838989939,3.4453291218509303,0.3076923076923077
adult,7,2,covariate_shift,r1_all_mutable,learned_router_no_shift,Male,1.0,0.0,4.974921782311799,2.7707896596744317,0.2727272727272727
adult,7,2,covariate_shift,r1_all_mutable,nn_positive_train,Female,1.0,0.0,7.7073397087792905,-71.25664824485872,
adult,7,2,covariate_shift,r1_all_mutable,nn_positive_train,Male,1.0,0.0,6.487917987286139,4.256767113350802,
adult,7,2,covariate_shift,r1_all_mutable,projection_only,Female,0.0,0.0,0.45934220238133716,921.1583948479581,0.07692307692307693
adult,7,2,covariate_shift,r1_all_mutable,projection_only,Male,0.0,0.0,0.4359331673887736,997.9626300073068,0.0
adult,7,2,covariate_shift,r1_all_mutable,rule_router,Female,0.0,0.0,0.45934220238133716,921.1583948479581,0.07692307692307693
adult,7,2,covariate_shift,r1_all_mutable,rule_router,Male,0.0,0.0,0.4359331673887736,997.9626300073068,0.0
adult,7,2,covariate_shift,r1_all_mutable,safe_router,Female,0.3076923076923077,0.6923076923076923,4.279635892645507,-74.28289005043983,0.3076923076923077
adult,7,2,covariate_shift,r1_all_mutable,safe_router,Male,0.45454545454545453,0.5454545454545454,3.519058181201602,2.0409730141131077,0.2727272727272727
adult,7,2,covariate_shift,r1_all_mutable,utility_router,Female,0.9230769230769231,0.0,5.895340332179801,3.8818511008345222,0.23076923076923078
adult,7,2,covariate_shift,r1_all_mutable,utility_router,Male,1.0,0.0,4.974921782311799,2.7707896596744317,0.2727272727272727
adult,7,2,covariate_shift,r1_all_mutable,utility_router_no_geometry,Female,0.9230769230769231,0.0,5.895340332179801,3.8818511008345222,0.23076923076923078
adult,7,2,covariate_shift,r1_all_mutable,utility_router_no_geometry,Male,1.0,0.0,4.974921782311799,2.7707896596744317,0.2727272727272727
adult,7,2,covariate_shift,r1_all_mutable,utility_router_no_shift,Female,0.9230769230769231,0.0,5.895340332179801,3.8818511008345222,0.23076923076923078
adult,7,2,covariate_shift,r1_all_mutable,utility_router_no_shift,Male,1.0,0.0,4.974921782311799,2.7707896596744317,0.2727272727272727
adult,7,2,covariate_shift,r2_realistic,fixed_blend,Female,1.0,0.0,5.280421239830205,3.548388066689343,0.07692307692307693
adult,7,2,covariate_shift,r2_realistic,fixed_blend,Male,1.0,0.0,5.594087639336737,2.3742036114885505,0.2727272727272727
adult,7,2,covariate_shift,r2_realistic,fixed_blend_no_repair,Female,1.0,0.0,5.280421239830205,3.548388066689343,0.07692307692307693
adult,7,2,covariate_shift,r2_realistic,fixed_blend_no_repair,Male,1.0,0.0,5.594087639336737,2.3742036114885505,0.2727272727272727
adult,7,2,covariate_shift,r2_realistic,knn_mean_k5,Female,1.0,0.0,5.867233247378852,4.149246726083979,
adult,7,2,covariate_shift,r2_realistic,knn_mean_k5,Male,1.0,0.0,6.388910157953254,3.183237381214512,
adult,7,2,covariate_shift,r2_realistic,learned_alpha,Female,0.7692307692307693,0.0,1.199344493269153,230.12280447713633,0.7692307692307693
adult,7,2,covariate_shift,r2_realistic,learned_alpha,Male,0.5454545454545454,0.0,0.7727241461953475,452.02040653507134,0.5454545454545454
adult,7,2,covariate_shift,r2_realistic,learned_router,Female,1.0,0.0,3.5928917604703683,1.7591849381667057,0.38461538461538464
adult,7,2,covariate_shift,r2_realistic,learned_router,Male,1.0,0.0,5.231121335939106,1.9953807312187806,0.36363636363636365
adult,7,2,covariate_shift,r2_realistic,learned_router_no_geometry,Female,0.7692307692307693,0.0,2.571714598301764,231.4433096384981,0.3076923076923077
adult,7,2,covariate_shift,r2_realistic,learned_router_no_geometry,Male,0.2727272727272727,0.0,1.7419883371757647,725.6292746116683,0.09090909090909091
adult,7,2,covariate_shift,r2_realistic,learned_router_no_shift,Female,1.0,0.0,3.5928917604703683,1.7591849381667057,0.38461538461538464
adult,7,2,covariate_shift,r2_realistic,learned_router_no_shift,Male,1.0,0.0,5.231121335939106,1.9953807312187806,0.36363636363636365
adult,7,2,covariate_shift,r2_realistic,nn_positive_train,Female,1.0,0.0,5.594431037790499,3.860113983002463,
adult,7,2,covariate_shift,r2_realistic,nn_positive_train,Male,1.0,0.0,5.92180367149569,2.693473680061001,
adult,7,2,covariate_shift,r2_realistic,projection_only,Female,0.3076923076923077,0.0,1.1076226151800954,691.4210048313839,0.3076923076923077
adult,7,2,covariate_shift,r2_realistic,projection_only,Male,0.09090909090909091,0.0,0.6716383490704101,906.321756199583,0.09090909090909091
adult,7,2,covariate_shift,r2_realistic,rule_router,Female,0.3076923076923077,0.0,1.1076226151800954,691.4210048313839,0.3076923076923077
adult,7,2,covariate_shift,r2_realistic,rule_router,Male,0.09090909090909091,0.0,0.6716383490704101,906.321756199583,0.09090909090909091
adult,7,2,covariate_shift,r2_realistic,safe_router,Female,0.6153846153846154,0.38461538461538464,2.5825549720132157,1.4552723172165105,0.38461538461538464
adult,7,2,covariate_shift,r2_realistic,safe_router,Male,0.45454545454545453,0.5454545454545454,3.345090925042777,0.671514406686991,0.5454545454545454
adult,7,2,covariate_shift,r2_realistic,utility_router,Female,1.0,0.0,3.5928917604703683,1.7591849381667057,0.38461538461538464
adult,7,2,covariate_shift,r2_realistic,utility_router,Male,1.0,0.0,5.231121335939106,1.9953807312187806,0.36363636363636365
adult,7,2,covariate_shift,r2_realistic,utility_router_no_geometry,Female,1.0,0.0,5.280421239830205,3.548388066689343,0.07692307692307693
adult,7,2,covariate_shift,r2_realistic,utility_router_no_geometry,Male,0.9090909090909091,0.0,4.8279283742470955,92.47768208430746,0.2727272727272727
adult,7,2,covariate_shift,r2_realistic,utility_router_no_shift,Female,1.0,0.0,3.5928917604703683,1.7591849381667057,0.38461538461538464
adult,7,2,covariate_shift,r2_realistic,utility_router_no_shift,Male,1.0,0.0,5.231121335939106,1.9953807312187806,0.36363636363636365
adult,7,2,exemplar_mismatch,r1_all_mutable,fixed_blend,Female,0.9230769230769231,0.0,5.933977632540938,4.457048772925429,0.07692307692307693
adult,7,2,exemplar_mismatch,r1_all_mutable,fixed_blend,Male,1.0,0.0,6.701196752469824,4.507464401032599,0.18181818181818182
adult,7,2,exemplar_mismatch,r1_all_mutable,fixed_blend_no_repair,Female,0.9230769230769231,0.0,5.933977632540938,4.457048772925429,0.07692307692307693
adult,7,2,exemplar_mismatch,r1_all_mutable,fixed_blend_no_repair,Male,1.0,0.0,6.701196752469824,4.507464401032599,0.18181818181818182
adult,7,2,exemplar_mismatch,r1_all_mutable,knn_mean_k5,Female,1.0,0.0,8.574242360609961,-69.57960386371988,
adult,7,2,exemplar_mismatch,r1_all_mutable,knn_mean_k5,Male,1.0,0.0,10.013342989027167,8.182396055238117,
adult,7,2,exemplar_mismatch,r1_all_mutable,learned_alpha,Female,0.8461538461538461,0.0,1.4321637356366645,76.96125199557221,0.8461538461538461
adult,7,2,exemplar_mismatch,r1_all_mutable,learned_alpha,Male,0.8181818181818182,0.0,1.138568797652765,180.80520546196706,0.8181818181818182
adult,7,2,exemplar_mismatch,r1_all_mutable,learned_router,Female,0.9230769230769231,0.0,5.507056048555323,4.0023102433234605,0.15384615384615385
adult,7,2,exemplar_mismatch,r1_all_mutable,learned_router,Male,1.0,0.0,6.701196752469824,4.507464401032599,0.18181818181818182
adult,7,2,exemplar_mismatch,r1_all_mutable,learned_router_no_geometry,Female,0.9230769230769231,0.0,5.507056048555323,4.0023102433234605,0.15384615384615385
adult,7,2,exemplar_mismatch,r1_all_mutable,learned_router_no_geometry,Male,1.0,0.0,6.701196752469824,4.507464401032599,0.18181818181818182
adult,7,2,exemplar_mismatch,r1_all_mutable,learned_router_no_shift,Female,0.9230769230769231,0.0,5.507056048555323,4.0023102433234605,0.15384615384615385
adult,7,2,exemplar_mismatch,r1_all_mutable,learned_router_no_shift,Male,1.0,0.0,6.701196752469824,4.507464401032599,0.18181818181818182
adult,7,2,exemplar_mismatch,r1_all_mutable,nn_positive_train,Female,1.0,0.0,7.7896896436127525,-70.64622672817138,
adult,7,2,exemplar_mismatch,r1_all_mutable,nn_positive_train,Male,1.0,0.0,8.851021706589115,6.647838503601341,
adult,7,2,exemplar_mismatch,r1_all_mutable,projection_only,Female,0.0,0.0,0.36684159932549026,921.6670675162794,0.07692307692307693
adult,7,2,exemplar_mismatch,r1_all_mutable,projection_only,Male,0.0,0.0,0.29017464136137855,997.7308207354829,0.0
adult,7,2,exemplar_mismatch,r1_all_mutable,rule_router,Female,0.0,0.0,0.36684159932549026,921.6670675162794,0.07692307692307693
adult,7,2,exemplar_mismatch,r1_all_mutable,rule_router,Male,0.0,0.0,0.29017464136137855,997.7308207354829,0.0
adult,7,2,exemplar_mismatch,r1_all_mutable,safe_router,Female,0.23076923076923078,0.7692307692307693,3.7106349075206233,-73.77950156023894,0.15384615384615385
adult,7,2,exemplar_mismatch,r1_all_mutable,safe_router,Male,0.09090909090909091,0.9090909090909091,4.951128125459793,2.6780837992561044,0.18181818181818182
adult,7,2,exemplar_mismatch,r1_all_mutable,utility_router,Female,0.9230769230769231,0.0,5.933977632540938,4.457048772925429,0.07692307692307693
adult,7,2,exemplar_mismatch,r1_all_mutable,utility_router,Male,1.0,0.0,6.701196752469824,4.507464401032599,0.18181818181818182
adult,7,2,exemplar_mismatch,r1_all_mutable,utility_router_no_geometry,Female,0.9230769230769231,0.0,5.933977632540938,4.457048772925429,0.07692307692307693
adult,7,2,exemplar_mismatch,r1_all_mutable,utility_router_no_geometry,Male,1.0,0.0,6.701196752469824,4.507464401032599,0.18181818181818182
adult,7,2,exemplar_mismatch,r1_all_mutable,utility_router_no_shift,Female,0.9230769230769231,0.0,5.933977632540938,4.457048772925429,0.07692307692307693
adult,7,2,exemplar_mismatch,r1_all_mutable,utility_router_no_shift,Male,1.0,0.0,6.701196752469824,4.507464401032599,0.18181818181818182
adult,7,2,exemplar_mismatch,r2_realistic,fixed_blend,Female,1.0,0.0,5.080574950439696,3.3087377968223683,0.15384615384615385
adult,7,2,exemplar_mismatch,r2_realistic,fixed_blend,Male,1.0,0.0,4.993519154982821,3.1743221366818877,0.09090909090909091
adult,7,2,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,Female,1.0,0.0,5.080574950439696,3.3087377968223683,0.15384615384615385
adult,7,2,exemplar_mismatch,r2_realistic,fixed_blend_no_repair,Male,1.0,0.0,4.993519154982821,3.1743221366818877,0.09090909090909091
adult,7,2,exemplar_mismatch,r2_realistic,knn_mean_k5,Female,1.0,0.0,5.6641089853938755,3.9217627812695763,
adult,7,2,exemplar_mismatch,r2_realistic,knn_mean_k5,Male,1.0,0.0,6.506114503514934,4.765360563811575,
adult,7,2,exemplar_mismatch,r2_realistic,learned_alpha,Female,0.7692307692307693,0.0,0.9993993689496796,229.84142340041691,0.6923076923076923
adult,7,2,exemplar_mismatch,r2_realistic,learned_alpha,Male,0.6363636363636364,0.0,0.5720839223242975,362.2246223329297,0.6363636363636364
adult,7,2,exemplar_mismatch,r2_realistic,learned_router,Female,1.0,0.0,3.459765225130953,1.6204737040998807,0.46153846153846156
adult,7,2,exemplar_mismatch,r2_realistic,learned_router,Male,1.0,0.0,4.398004768947022,2.547922540471424,0.18181818181818182
adult,7,2,exemplar_mismatch,r2_realistic,learned_router_no_geometry,Female,0.6923076923076923,0.0,2.684087367733307,308.4948709600713,0.23076923076923078
adult,7,2,exemplar_mismatch,r2_realistic,learned_router_no_geometry,Male,1.0,0.0,4.993519154982821,3.1743221366818877,0.09090909090909091
adult,7,2,exemplar_mismatch,r2_realistic,learned_router_no_shift,Female,1.0,0.0,3.459765225130953,1.6204737040998807,0.46153846153846156
adult,7,2,exemplar_mismatch,r2_realistic,learned_router_no_shift,Male,1.0,0.0,4.398004768947022,2.547922540471424,0.18181818181818182
adult,7,2,exemplar_mismatch,r2_realistic,nn_positive_train,Female,1.0,0.0,5.220373466284921,3.4446973746441225,
adult,7,2,exemplar_mismatch,r2_realistic,nn_positive_train,Male,1.0,0.0,5.228560328612672,3.401861725359888,
adult,7,2,exemplar_mismatch,r2_realistic,projection_only,Female,0.3076923076923077,0.0,0.968871710596325,691.3182951408077,0.3076923076923077
adult,7,2,exemplar_mismatch,r2_realistic,projection_only,Male,0.09090909090909091,0.0,0.48944019153616636,907.5609452760805,0.09090909090909091
adult,7,2,exemplar_mismatch,r2_realistic,rule_router,Female,0.3076923076923077,0.0,0.968871710596325,691.3182951408077,0.3076923076923077
adult,7,2,exemplar_mismatch,r2_realistic,rule_router,Male,0.09090909090909091,0.0,0.48944019153616636,907.5609452760805,0.09090909090909091
adult,7,2,exemplar_mismatch,r2_realistic,safe_router,Female,0.7692307692307693,0.23076923076923078,2.934154407630083,1.4462822334223087,0.5384615384615384
adult,7,2,exemplar_mismatch,r2_realistic,safe_router,Male,0.45454545454545453,0.5454545454545454,2.5335822550165643,1.7236546111955955,0.2727272727272727
adult,7,2,exemplar_mismatch,r2_realistic,utility_router,Female,1.0,0.0,3.459765225130953,1.6204737040998807,0.46153846153846156
adult,7,2,exemplar_mismatch,r2_realistic,utility_router,Male,1.0,0.0,4.398004768947022,2.547922540471424,0.18181818181818182
adult,7,2,exemplar_mismatch,r2_realistic,utility_router_no_geometry,Female,1.0,0.0,5.080574950439696,3.3087377968223683,0.15384615384615385
adult,7,2,exemplar_mismatch,r2_realistic,utility_router_no_geometry,Male,1.0,0.0,4.993519154982821,3.1743221366818877,0.09090909090909091
adult,7,2,exemplar_mismatch,r2_realistic,utility_router_no_shift,Female,1.0,0.0,3.459765225130953,1.6204737040998807,0.46153846153846156
adult,7,2,exemplar_mismatch,r2_realistic,utility_router_no_shift,Male,1.0,0.0,4.398004768947022,2.547922540471424,0.18181818181818182
adult,7,2,in_domain,r1_all_mutable,fixed_blend,Female,1.0,0.0,5.55730354604326,3.7795810600674113,0.15384615384615385
adult,7,2,in_domain,r1_all_mutable,fixed_blend,Male,1.0,0.0,4.364046474134503,2.274636029191878,0.36363636363636365
adult,7,2,in_domain,r1_all_mutable,fixed_blend_no_repair,Female,1.0,0.0,5.55730354604326,3.7795810600674113,0.15384615384615385
adult,7,2,in_domain,r1_all_mutable,fixed_blend_no_repair,Male,1.0,0.0,4.364046474134503,2.274636029191878,0.36363636363636365
adult,7,2,in_domain,r1_all_mutable,knn_mean_k5,Female,1.0,0.0,7.659651483158333,6.277101116334285,
adult,7,2,in_domain,r1_all_mutable,knn_mean_k5,Male,1.0,0.0,6.085571762483562,4.289484878008509,
adult,7,2,in_domain,r1_all_mutable,learned_alpha,Female,0.8461538461538461,0.0,1.0589031922211927,153.20438807736352,0.8461538461538461
adult,7,2,in_domain,r1_all_mutable,learned_alpha,Male,0.6363636363636364,0.0,0.833357552397795,362.4773940366796,0.6363636363636364
adult,7,2,in_domain,r1_all_mutable,learned_router,Female,1.0,0.0,5.55730354604326,3.7795810600674113,0.15384615384615385
adult,7,2,in_domain,r1_all_mutable,learned_router,Male,1.0,0.0,4.364046474134503,2.274636029191878,0.36363636363636365
adult,7,2,in_domain,r1_all_mutable,learned_router_no_geometry,Female,1.0,0.0,5.55730354604326,3.7795810600674113,0.15384615384615385
adult,7,2,in_domain,r1_all_mutable,learned_router_no_geometry,Male,1.0,0.0,4.364046474134503,2.274636029191878,0.36363636363636365
adult,7,2,in_domain,r1_all_mutable,learned_router_no_shift,Female,1.0,0.0,5.55730354604326,3.7795810600674113,0.15384615384615385
adult,7,2,in_domain,r1_all_mutable,learned_router_no_shift,Male,1.0,0.0,4.364046474134503,2.274636029191878,0.36363636363636365
adult,7,2,in_domain,r1_all_mutable,nn_positive_train,Female,1.0,0.0,7.287457528282516,5.474980503040934,
adult,7,2,in_domain,r1_all_mutable,nn_positive_train,Male,1.0,0.0,5.722003751725544,3.59667862773004,
adult,7,2,in_domain,r1_all_mutable,projection_only,Female,0.0,0.0,0.36684159932549026,998.3055594239041,0.0
adult,7,2,in_domain,r1_all_mutable,projection_only,Male,0.0,0.0,0.29017464136137855,998.0174009072193,0.0
adult,7,2,in_domain,r1_all_mutable,rule_router,Female,0.0,0.0,0.36684159932549026,998.3055594239041,0.0
adult,7,2,in_domain,r1_all_mutable,rule_router,Male,0.0,0.0,0.29017464136137855,998.0174009072193,0.0
adult,7,2,in_domain,r1_all_mutable,safe_router,Female,0.46153846153846156,0.5384615384615384,4.052426783014572,2.7099771817853835,0.15384615384615385
adult,7,2,in_domain,r1_all_mutable,safe_router,Male,0.7272727272727273,0.2727272727272727,3.479581263527591,1.770953807611385,0.36363636363636365
adult,7,2,in_domain,r1_all_mutable,utility_router,Female,1.0,0.0,5.55730354604326,3.7795810600674113,0.15384615384615385
adult,7,2,in_domain,r1_all_mutable,utility_router,Male,1.0,0.0,4.364046474134503,2.274636029191878,0.36363636363636365
adult,7,2,in_domain,r1_all_mutable,utility_router_no_geometry,Female,1.0,0.0,5.55730354604326,3.7795810600674113,0.15384615384615385
adult,7,2,in_domain,r1_all_mutable,utility_router_no_geometry,Male,1.0,0.0,4.364046474134503,2.274636029191878,0.36363636363636365
adult,7,2,in_domain,r1_all_mutable,utility_router_no_shift,Female,1.0,0.0,5.55730354604326,3.7795810600674113,0.15384615384615385
adult,7,2,in_domain,r1_all_mutable,utility_router_no_shift,Male,1.0,0.0,4.364046474134503,2.274636029191878,0.36363636363636365
adult,7,2,in_domain,r2_realistic,fixed_blend,Female,1.0,0.0,5.059486237676428,2.781834182376055,0.23076923076923078
adult,7,2,in_domain,r2_realistic,fixed_blend,Male,1.0,0.0,4.85980935767093,2.7220294016964384,0.18181818181818182
adult,7,2,in_domain,r2_realistic,fixed_blend_no_repair,Female,1.0,0.0,5.059486237676428,2.781834182376055,0.23076923076923078
adult,7,2,in_domain,r2_realistic,fixed_blend_no_repair,Male,1.0,0.0,4.85980935767093,2.7220294016964384,0.18181818181818182
adult,7,2,in_domain,r2_realistic,knn_mean_k5,Female,1.0,0.0,5.62350781106015,3.375440492028378,
adult,7,2,in_domain,r2_realistic,knn_mean_k5,Male,1.0,0.0,5.258235425011221,3.1724162859387945,
adult,7,2,in_domain,r2_realistic,learned_alpha,Female,0.6153846153846154,0.0,0.9921716000239414,383.18614762209705,0.5384615384615384
adult,7,2,in_domain,r2_realistic,learned_alpha,Male,0.6363636363636364,0.0,0.534849094784604,361.94785520233194,0.6363636363636364
adult,7,2,in_domain,r2_realistic,learned_router,Female,1.0,0.0,3.396318185722009,1.0498886545037978,0.5384615384615384
adult,7,2,in_domain,r2_realistic,learned_router,Male,1.0,0.0,4.285515248848682,2.1324933274810247,0.2727272727272727
adult,7,2,in_domain,r2_realistic,learned_router_no_geometry,Female,0.5384615384615384,0.0,1.8887064431858351,461.0098817218823,0.23076923076923078
adult,7,2,in_domain,r2_realistic,learned_router_no_geometry,Male,0.5454545454545454,0.0,2.185231378938246,454.5299063221782,0.18181818181818182
adult,7,2,in_domain,r2_realistic,learned_router_no_shift,Female,1.0,0.0,3.396318185722009,1.0498886545037978,0.5384615384615384
adult,7,2,in_domain,r2_realistic,learned_router_no_shift,Male,1.0,0.0,4.285515248848682,2.1324933274810247,0.2727272727272727
adult,7,2,in_domain,r2_realistic,nn_positive_train,Female,1.0,0.0,5.192255182600565,2.9044901516022703,
adult,7,2,in_domain,r2_realistic,nn_positive_train,Male,1.0,0.0,5.015309705695381,2.8658913329964597,
adult,7,2,in_domain,r2_realistic,projection_only,Female,0.3076923076923077,0.0,0.968871710596325,690.8207014603813,0.3076923076923077
adult,7,2,in_domain,r2_realistic,projection_only,Male,0.09090909090909091,0.0,0.48944019153616636,907.3301354368159,0.09090909090909091
adult,7,2,in_domain,r2_realistic,rule_router,Female,0.3076923076923077,0.0,0.968871710596325,690.8207014603813,0.3076923076923077
adult,7,2,in_domain,r2_realistic,rule_router,Male,0.09090909090909091,0.0,0.48944019153616636,907.3301354368159,0.09090909090909091
adult,7,2,in_domain,r2_realistic,safe_router,Female,0.7692307692307693,0.23076923076923078,2.725694802375557,0.780315869261144,0.6153846153846154
adult,7,2,in_domain,r2_realistic,safe_router,Male,0.6363636363636364,0.36363636363636365,3.1358902503683894,1.4707168464937952,0.36363636363636365
adult,7,2,in_domain,r2_realistic,utility_router,Female,1.0,0.0,3.396318185722009,1.0498886545037978,0.5384615384615384
adult,7,2,in_domain,r2_realistic,utility_router,Male,1.0,0.0,4.285515248848682,2.1324933274810247,0.2727272727272727
adult,7,2,in_domain,r2_realistic,utility_router_no_geometry,Female,1.0,0.0,5.059486237676428,2.781834182376055,0.23076923076923078
adult,7,2,in_domain,r2_realistic,utility_router_no_geometry,Male,1.0,0.0,4.85980935767093,2.7220294016964384,0.18181818181818182
adult,7,2,in_domain,r2_realistic,utility_router_no_shift,Female,1.0,0.0,3.396318185722009,1.0498886545037978,0.5384615384615384
adult,7,2,in_domain,r2_realistic,utility_router_no_shift,Male,1.0,0.0,4.285515248848682,2.1324933274810247,0.2727272727272727
adult,7,2,subgroup_shift,r1_all_mutable,fixed_blend,Female,1.0,0.0,5.55730354604326,3.7795810600674113,0.15384615384615385
adult,7,2,subgroup_shift,r1_all_mutable,fixed_blend_no_repair,Female,1.0,0.0,5.55730354604326,3.7795810600674113,0.15384615384615385
adult,7,2,subgroup_shift,r1_all_mutable,knn_mean_k5,Female,1.0,0.0,7.659651483158333,6.277101116334285,
adult,7,2,subgroup_shift,r1_all_mutable,learned_alpha,Female,0.8461538461538461,0.0,1.0589031922211927,153.20438807736352,0.8461538461538461
adult,7,2,subgroup_shift,r1_all_mutable,learned_router,Female,1.0,0.0,5.55730354604326,3.7795810600674113,0.15384615384615385
adult,7,2,subgroup_shift,r1_all_mutable,learned_router_no_geometry,Female,1.0,0.0,5.55730354604326,3.7795810600674113,0.15384615384615385
adult,7,2,subgroup_shift,r1_all_mutable,learned_router_no_shift,Female,1.0,0.0,5.55730354604326,3.7795810600674113,0.15384615384615385
adult,7,2,subgroup_shift,r1_all_mutable,nn_positive_train,Female,1.0,0.0,7.287457528282516,5.474980503040934,
adult,7,2,subgroup_shift,r1_all_mutable,projection_only,Female,0.0,0.0,0.36684159932549026,998.3055594239041,0.0
adult,7,2,subgroup_shift,r1_all_mutable,rule_router,Female,0.0,0.0,0.36684159932549026,998.3055594239041,0.0
adult,7,2,subgroup_shift,r1_all_mutable,safe_router,Female,0.46153846153846156,0.5384615384615384,4.052426783014572,2.7099771817853835,0.15384615384615385
adult,7,2,subgroup_shift,r1_all_mutable,utility_router,Female,1.0,0.0,5.55730354604326,3.7795810600674113,0.15384615384615385
adult,7,2,subgroup_shift,r1_all_mutable,utility_router_no_geometry,Female,1.0,0.0,5.55730354604326,3.7795810600674113,0.15384615384615385
adult,7,2,subgroup_shift,r1_all_mutable,utility_router_no_shift,Female,1.0,0.0,5.55730354604326,3.7795810600674113,0.15384615384615385
adult,7,2,subgroup_shift,r2_realistic,fixed_blend,Female,1.0,0.0,5.059486237676428,2.781834182376055,0.23076923076923078
adult,7,2,subgroup_shift,r2_realistic,fixed_blend_no_repair,Female,1.0,0.0,5.059486237676428,2.781834182376055,0.23076923076923078
adult,7,2,subgroup_shift,r2_realistic,knn_mean_k5,Female,1.0,0.0,5.62350781106015,3.375440492028378,
adult,7,2,subgroup_shift,r2_realistic,learned_alpha,Female,0.6153846153846154,0.0,0.9921716000239414,383.18614762209705,0.5384615384615384
adult,7,2,subgroup_shift,r2_realistic,learned_router,Female,1.0,0.0,3.396318185722009,1.0498886545037978,0.5384615384615384
adult,7,2,subgroup_shift,r2_realistic,learned_router_no_geometry,Female,0.5384615384615384,0.0,1.8887064431858351,461.0098817218823,0.23076923076923078
adult,7,2,subgroup_shift,r2_realistic,learned_router_no_shift,Female,1.0,0.0,3.396318185722009,1.0498886545037978,0.5384615384615384
adult,7,2,subgroup_shift,r2_realistic,nn_positive_train,Female,1.0,0.0,5.192255182600565,2.9044901516022703,
adult,7,2,subgroup_shift,r2_realistic,projection_only,Female,0.3076923076923077,0.0,0.968871710596325,690.8207014603813,0.3076923076923077
adult,7,2,subgroup_shift,r2_realistic,rule_router,Female,0.3076923076923077,0.0,0.968871710596325,690.8207014603813,0.3076923076923077
adult,7,2,subgroup_shift,r2_realistic,safe_router,Female,0.7692307692307693,0.23076923076923078,2.725694802375557,0.780315869261144,0.6153846153846154
adult,7,2,subgroup_shift,r2_realistic,utility_router,Female,1.0,0.0,3.396318185722009,1.0498886545037978,0.5384615384615384
adult,7,2,subgroup_shift,r2_realistic,utility_router_no_geometry,Female,1.0,0.0,5.059486237676428,2.781834182376055,0.23076923076923078
adult,7,2,subgroup_shift,r2_realistic,utility_router_no_shift,Female,1.0,0.0,3.396318185722009,1.0498886545037978,0.5384615384615384
adult,7,3,covariate_shift,r1_all_mutable,fixed_blend,Female,0.6923076923076923,0.0,5.782059779679126,3.997921354122479,0.23076923076923078
adult,7,3,covariate_shift,r1_all_mutable,fixed_blend,Male,0.9166666666666666,0.0,4.9140419694471325,2.9250730108107965,0.25
adult,7,3,covariate_shift,r1_all_mutable,fixed_blend_no_repair,Female,0.6923076923076923,0.0,5.782059779679126,3.997921354122479,0.23076923076923078
adult,7,3,covariate_shift,r1_all_mutable,fixed_blend_no_repair,Male,0.9166666666666666,0.0,4.9140419694471325,2.9250730108107965,0.25
adult,7,3,covariate_shift,r1_all_mutable,knn_mean_k5,Female,1.0,0.0,8.603061137122946,-300.44134872057793,
adult,7,3,covariate_shift,r1_all_mutable,knn_mean_k5,Male,1.0,0.0,7.362967793810796,-77.57035789463372,
adult,7,3,covariate_shift,r1_all_mutable,learned_alpha,Female,0.46153846153846156,0.0,1.6854518921208244,230.73225154170288,0.46153846153846156
adult,7,3,covariate_shift,r1_all_mutable,learned_alpha,Male,0.6666666666666666,0.0,1.3526621966111314,249.45307433325198,0.5833333333333334
adult,7,3,covariate_shift,r1_all_mutable,learned_router,Female,0.5384615384615384,0.0,3.1959663805804563,155.1065410385086,0.46153846153846156
adult,7,3,covariate_shift,r1_all_mutable,learned_router,Male,0.9166666666666666,0.0,4.470812444182008,2.4547593648084343,0.3333333333333333
